dataset,gpu,method,mol_id,n_predictions,native_sdf,oracle_confidence,oracle_prediction_sdf,oracle_rank,oracle_rmsd,oracle_success_2a,output_dir,protein_pdb,returncode,runtime_sec,samples,start_sdf,status,steps,tag,top_confidence,top_prediction_sdf,top_rank,top_rmsd,top_success_2a,status_json,ligand_description,ligand_description_mode,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a
posex_cross_dock,2,diffdock_l_gpu,7FVU_IQH,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IQH/7FVU_IQH_ligand.sdf,-0.54,results/posex_cd/diffdock_l_gpu/7FVU_IQH/default_s10_t20/predictions/7FVU_IQH/rank9_confidence-0.54.sdf,9,3.6878511654923836,False,results/posex_cd/diffdock_l_gpu/7FVU_IQH/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IQH/7FVU_IQH_protein.pdb,0,31.777,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IQH/7FVU_IQH_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.19,results/posex_cd/diffdock_l_gpu/7FVU_IQH/default_s10_t20/predictions/7FVU_IQH/rank1_confidence-0.19.sdf,1,2.5490383382758295,False,results/posex_cd/diffdock_l_gpu/7FVU_IQH/default_s10_t20/run_status.json,,,ok,6.000564877674141,5.48204964605071,False,False
posex_cross_dock,4,diffdock_l_gpu,7FVU_IUT,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IUT/7FVU_IUT_ligand.sdf,0.09,results/posex_cd/diffdock_l_gpu/7FVU_IUT/default_s10_t20/predictions/7FVU_IUT/rank1_confidence0.09.sdf,1,1.3391714653471378,True,results/posex_cd/diffdock_l_gpu/7FVU_IUT/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IUT/7FVU_IUT_protein.pdb,0,33.364,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IUT/7FVU_IUT_ligand_start_conf.sdf,ok,20,default_s10_t20,0.09,results/posex_cd/diffdock_l_gpu/7FVU_IUT/default_s10_t20/predictions/7FVU_IUT/rank1_confidence0.09.sdf,1,1.3391714653471378,True,results/posex_cd/diffdock_l_gpu/7FVU_IUT/default_s10_t20/run_status.json,,,ok,4.486547808861508,4.486547808861508,False,False
posex_cross_dock,7,diffdock_l_gpu,7FVU_IWI,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IWI/7FVU_IWI_ligand.sdf,-0.46,results/posex_cd/diffdock_l_gpu/7FVU_IWI/default_s10_t20/predictions/7FVU_IWI/rank8_confidence-0.46.sdf,8,1.757840691373937,True,results/posex_cd/diffdock_l_gpu/7FVU_IWI/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IWI/7FVU_IWI_protein.pdb,0,31.5,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IWI/7FVU_IWI_ligand_start_conf.sdf,ok,20,default_s10_t20,0.09,results/posex_cd/diffdock_l_gpu/7FVU_IWI/default_s10_t20/predictions/7FVU_IWI/rank1_confidence0.09.sdf,1,2.6812773718882577,False,results/posex_cd/diffdock_l_gpu/7FVU_IWI/default_s10_t20/run_status.json,,,ok,5.251003784753921,5.165787155410103,False,False
posex_cross_dock,3,diffdock_l_gpu,7FVU_IZ7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IZ7/7FVU_IZ7_ligand.sdf,-0.58,results/posex_cd/diffdock_l_gpu/7FVU_IZ7/default_s10_t20/predictions/7FVU_IZ7/rank2_confidence-0.58.sdf,2,3.448368478936342,False,results/posex_cd/diffdock_l_gpu/7FVU_IZ7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IZ7/7FVU_IZ7_protein.pdb,0,32.718,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_IZ7/7FVU_IZ7_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.52,results/posex_cd/diffdock_l_gpu/7FVU_IZ7/default_s10_t20/predictions/7FVU_IZ7/rank1_confidence-0.52.sdf,1,3.399955216456982,False,results/posex_cd/diffdock_l_gpu/7FVU_IZ7/default_s10_t20/run_status.json,,,ok,5.133793061114543,4.742879560434,False,False
posex_cross_dock,3,diffdock_l_gpu,7FVU_K7C,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_K7C/7FVU_K7C_ligand.sdf,-0.83,results/posex_cd/diffdock_l_gpu/7FVU_K7C/default_s10_t20/predictions/7FVU_K7C/rank2_confidence-0.83.sdf,2,5.764498570588122,False,results/posex_cd/diffdock_l_gpu/7FVU_K7C/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_K7C/7FVU_K7C_protein.pdb,0,34.322,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_K7C/7FVU_K7C_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.82,results/posex_cd/diffdock_l_gpu/7FVU_K7C/default_s10_t20/predictions/7FVU_K7C/rank1_confidence-0.82.sdf,1,1.7568885259173388,True,results/posex_cd/diffdock_l_gpu/7FVU_K7C/default_s10_t20/run_status.json,,,ok,5.196218776788561,4.465167350727182,False,False
posex_cross_dock,0,diffdock_l_gpu,7FVU_KL3,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_KL3/7FVU_KL3_ligand.sdf,-0.81,results/posex_cd/diffdock_l_gpu/7FVU_KL3/default_s10_t20/predictions/7FVU_KL3/rank6_confidence-0.81.sdf,6,6.255694846058271,False,results/posex_cd/diffdock_l_gpu/7FVU_KL3/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_KL3/7FVU_KL3_protein.pdb,0,31.833,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_KL3/7FVU_KL3_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.56,results/posex_cd/diffdock_l_gpu/7FVU_KL3/default_s10_t20/predictions/7FVU_KL3/rank1_confidence-0.56.sdf,1,6.261747406235738,False,results/posex_cd/diffdock_l_gpu/7FVU_KL3/default_s10_t20/run_status.json,,,ok,1.74605787189314,1.74605787189314,True,True
posex_cross_dock,0,diffdock_l_gpu,7FVU_KWX,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_KWX/7FVU_KWX_ligand.sdf,-0.83,results/posex_cd/diffdock_l_gpu/7FVU_KWX/default_s10_t20/predictions/7FVU_KWX/rank3_confidence-0.83.sdf,3,3.695775395299341,False,results/posex_cd/diffdock_l_gpu/7FVU_KWX/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_KWX/7FVU_KWX_protein.pdb,0,32.918,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVU_KWX/7FVU_KWX_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.77,results/posex_cd/diffdock_l_gpu/7FVU_KWX/default_s10_t20/predictions/7FVU_KWX/rank1_confidence-0.77.sdf,1,3.729763565696893,False,results/posex_cd/diffdock_l_gpu/7FVU_KWX/default_s10_t20/run_status.json,,,ok,5.447767098637753,5.378136840114799,False,False
posex_cross_dock,3,diffdock_l_gpu,7FVW_GFS,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_GFS/7FVW_GFS_ligand.sdf,-0.48,results/posex_cd/diffdock_l_gpu/7FVW_GFS/default_s10_t20/predictions/7FVW_GFS/rank2_confidence-0.48.sdf,2,5.120137996928032,False,results/posex_cd/diffdock_l_gpu/7FVW_GFS/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_GFS/7FVW_GFS_protein.pdb,0,32.912,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_GFS/7FVW_GFS_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.44,results/posex_cd/diffdock_l_gpu/7FVW_GFS/default_s10_t20/predictions/7FVW_GFS/rank1_confidence-0.44.sdf,1,5.111193559811844,False,results/posex_cd/diffdock_l_gpu/7FVW_GFS/default_s10_t20/run_status.json,,,ok,5.187180391483711,5.023230726438363,False,False
posex_cross_dock,0,diffdock_l_gpu,7FVW_IUT,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IUT/7FVW_IUT_ligand.sdf,-0.04,results/posex_cd/diffdock_l_gpu/7FVW_IUT/default_s10_t20/predictions/7FVW_IUT/rank6_confidence-0.04.sdf,6,1.5968115997825165,True,results/posex_cd/diffdock_l_gpu/7FVW_IUT/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IUT/7FVW_IUT_protein.pdb,0,32.065,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IUT/7FVW_IUT_ligand_start_conf.sdf,ok,20,default_s10_t20,0.2,results/posex_cd/diffdock_l_gpu/7FVW_IUT/default_s10_t20/predictions/7FVW_IUT/rank1_confidence0.20.sdf,1,1.2710387094026683,True,results/posex_cd/diffdock_l_gpu/7FVW_IUT/default_s10_t20/run_status.json,,,ok,4.468708422933857,4.468708422933857,False,False
posex_cross_dock,3,diffdock_l_gpu,7FVW_IWI,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IWI/7FVW_IWI_ligand.sdf,-0.42,results/posex_cd/diffdock_l_gpu/7FVW_IWI/default_s10_t20/predictions/7FVW_IWI/rank10_confidence-0.42.sdf,10,2.1704812179560555,False,results/posex_cd/diffdock_l_gpu/7FVW_IWI/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IWI/7FVW_IWI_protein.pdb,0,32.017,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IWI/7FVW_IWI_ligand_start_conf.sdf,ok,20,default_s10_t20,0.16,results/posex_cd/diffdock_l_gpu/7FVW_IWI/default_s10_t20/predictions/7FVW_IWI/rank1_confidence0.16.sdf,1,2.902212448288375,False,results/posex_cd/diffdock_l_gpu/7FVW_IWI/default_s10_t20/run_status.json,,,ok,5.075033764419701,5.0139820624429845,False,False
posex_cross_dock,2,diffdock_l_gpu,7FVW_IZ7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IZ7/7FVW_IZ7_ligand.sdf,-0.72,results/posex_cd/diffdock_l_gpu/7FVW_IZ7/default_s10_t20/predictions/7FVW_IZ7/rank3_confidence-0.72.sdf,3,1.352873856068917,True,results/posex_cd/diffdock_l_gpu/7FVW_IZ7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IZ7/7FVW_IZ7_protein.pdb,0,33.77,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_IZ7/7FVW_IZ7_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.7,results/posex_cd/diffdock_l_gpu/7FVW_IZ7/default_s10_t20/predictions/7FVW_IZ7/rank1_confidence-0.70.sdf,1,3.3701049662404072,False,results/posex_cd/diffdock_l_gpu/7FVW_IZ7/default_s10_t20/run_status.json,,,ok,5.537471528909044,4.925524630940343,False,False
posex_cross_dock,3,diffdock_l_gpu,7FVW_K7C,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_K7C/7FVW_K7C_ligand.sdf,-1.06,results/posex_cd/diffdock_l_gpu/7FVW_K7C/default_s10_t20/predictions/7FVW_K7C/rank6_confidence-1.06.sdf,6,5.809678593089294,False,results/posex_cd/diffdock_l_gpu/7FVW_K7C/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_K7C/7FVW_K7C_protein.pdb,0,34.589,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_K7C/7FVW_K7C_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.8,results/posex_cd/diffdock_l_gpu/7FVW_K7C/default_s10_t20/predictions/7FVW_K7C/rank1_confidence-0.80.sdf,1,5.738106488451787,False,results/posex_cd/diffdock_l_gpu/7FVW_K7C/default_s10_t20/run_status.json,,,ok,6.25906554187604,5.010788463530465,False,False
posex_cross_dock,6,diffdock_l_gpu,7FVW_KL3,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_KL3/7FVW_KL3_ligand.sdf,-1.0,results/posex_cd/diffdock_l_gpu/7FVW_KL3/default_s10_t20/predictions/7FVW_KL3/rank10_confidence-1.00.sdf,10,6.302234303284828,False,results/posex_cd/diffdock_l_gpu/7FVW_KL3/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_KL3/7FVW_KL3_protein.pdb,0,32.218,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_KL3/7FVW_KL3_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.49,results/posex_cd/diffdock_l_gpu/7FVW_KL3/default_s10_t20/predictions/7FVW_KL3/rank1_confidence-0.49.sdf,1,6.317450700322085,False,results/posex_cd/diffdock_l_gpu/7FVW_KL3/default_s10_t20/run_status.json,,,ok,1.866581075656774,1.866581075656774,True,True
posex_cross_dock,3,diffdock_l_gpu,7FVW_KWX,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_KWX/7FVW_KWX_ligand.sdf,-0.73,results/posex_cd/diffdock_l_gpu/7FVW_KWX/default_s10_t20/predictions/7FVW_KWX/rank10_confidence-0.73.sdf,10,3.733604536101809,False,results/posex_cd/diffdock_l_gpu/7FVW_KWX/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_KWX/7FVW_KWX_protein.pdb,0,32.462,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVW_KWX/7FVW_KWX_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.43,results/posex_cd/diffdock_l_gpu/7FVW_KWX/default_s10_t20/predictions/7FVW_KWX/rank1_confidence-0.43.sdf,1,3.8220203497626755,False,results/posex_cd/diffdock_l_gpu/7FVW_KWX/default_s10_t20/run_status.json,,,ok,4.868895900612376,4.868895900612376,False,False
posex_cross_dock,4,diffdock_l_gpu,7FVX_GFS,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_GFS/7FVX_GFS_ligand.sdf,-0.37,results/posex_cd/diffdock_l_gpu/7FVX_GFS/default_s10_t20/predictions/7FVX_GFS/rank5_confidence-0.37.sdf,5,5.12324580451185,False,results/posex_cd/diffdock_l_gpu/7FVX_GFS/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_GFS/7FVX_GFS_protein.pdb,0,33.622,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_GFS/7FVX_GFS_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.23,results/posex_cd/diffdock_l_gpu/7FVX_GFS/default_s10_t20/predictions/7FVX_GFS/rank1_confidence-0.23.sdf,1,5.137516105319164,False,results/posex_cd/diffdock_l_gpu/7FVX_GFS/default_s10_t20/run_status.json,,,ok,6.196870723084409,5.658401924998575,False,False
posex_cross_dock,4,diffdock_l_gpu,7FVX_IQH,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IQH/7FVX_IQH_ligand.sdf,-0.69,results/posex_cd/diffdock_l_gpu/7FVX_IQH/default_s10_t20/predictions/7FVX_IQH/rank10_confidence-0.69.sdf,10,3.8243671870996785,False,results/posex_cd/diffdock_l_gpu/7FVX_IQH/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IQH/7FVX_IQH_protein.pdb,0,31.412,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IQH/7FVX_IQH_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.18,results/posex_cd/diffdock_l_gpu/7FVX_IQH/default_s10_t20/predictions/7FVX_IQH/rank1_confidence-0.18.sdf,1,1.937378205204136,True,results/posex_cd/diffdock_l_gpu/7FVX_IQH/default_s10_t20/run_status.json,,,ok,5.627334942675692,5.549426147704241,False,False
posex_cross_dock,7,diffdock_l_gpu,7FVX_IWI,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IWI/7FVX_IWI_ligand.sdf,-0.35,results/posex_cd/diffdock_l_gpu/7FVX_IWI/default_s10_t20/predictions/7FVX_IWI/rank10_confidence-0.35.sdf,10,1.6556313397387117,True,results/posex_cd/diffdock_l_gpu/7FVX_IWI/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IWI/7FVX_IWI_protein.pdb,0,31.292,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IWI/7FVX_IWI_ligand_start_conf.sdf,ok,20,default_s10_t20,0.09,results/posex_cd/diffdock_l_gpu/7FVX_IWI/default_s10_t20/predictions/7FVX_IWI/rank1_confidence0.09.sdf,1,2.548192401487768,False,results/posex_cd/diffdock_l_gpu/7FVX_IWI/default_s10_t20/run_status.json,,,ok,5.576989162845845,4.852911786752362,False,False
posex_cross_dock,7,diffdock_l_gpu,7FVX_IZ7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IZ7/7FVX_IZ7_ligand.sdf,-0.63,results/posex_cd/diffdock_l_gpu/7FVX_IZ7/default_s10_t20/predictions/7FVX_IZ7/rank2_confidence-0.63.sdf,2,3.44791381745668,False,results/posex_cd/diffdock_l_gpu/7FVX_IZ7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IZ7/7FVX_IZ7_protein.pdb,0,32.301,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_IZ7/7FVX_IZ7_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.6,results/posex_cd/diffdock_l_gpu/7FVX_IZ7/default_s10_t20/predictions/7FVX_IZ7/rank1_confidence-0.60.sdf,1,1.3805349390095445,True,results/posex_cd/diffdock_l_gpu/7FVX_IZ7/default_s10_t20/run_status.json,,,ok,5.213585622824444,4.7268743623906575,False,False
posex_cross_dock,0,diffdock_l_gpu,7FVX_K7C,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_K7C/7FVX_K7C_ligand.sdf,-0.83,results/posex_cd/diffdock_l_gpu/7FVX_K7C/default_s10_t20/predictions/7FVX_K7C/rank2_confidence-0.83.sdf,2,5.742348416235078,False,results/posex_cd/diffdock_l_gpu/7FVX_K7C/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_K7C/7FVX_K7C_protein.pdb,0,34.193,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_K7C/7FVX_K7C_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.81,results/posex_cd/diffdock_l_gpu/7FVX_K7C/default_s10_t20/predictions/7FVX_K7C/rank1_confidence-0.81.sdf,1,5.658142008673209,False,results/posex_cd/diffdock_l_gpu/7FVX_K7C/default_s10_t20/run_status.json,,,ok,6.234278216642244,5.122193371252202,False,False
posex_cross_dock,6,diffdock_l_gpu,7FVX_KL3,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_KL3/7FVX_KL3_ligand.sdf,-0.4,results/posex_cd/diffdock_l_gpu/7FVX_KL3/default_s10_t20/predictions/7FVX_KL3/rank4_confidence-0.40.sdf,4,6.359888385616528,False,results/posex_cd/diffdock_l_gpu/7FVX_KL3/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_KL3/7FVX_KL3_protein.pdb,0,32.079,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_KL3/7FVX_KL3_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.32,results/posex_cd/diffdock_l_gpu/7FVX_KL3/default_s10_t20/predictions/7FVX_KL3/rank1_confidence-0.32.sdf,1,6.333982622252765,False,results/posex_cd/diffdock_l_gpu/7FVX_KL3/default_s10_t20/run_status.json,,,ok,1.8672980244192408,1.8672980244192408,True,True
posex_cross_dock,6,diffdock_l_gpu,7FVX_KWX,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_KWX/7FVX_KWX_ligand.sdf,-0.74,results/posex_cd/diffdock_l_gpu/7FVX_KWX/default_s10_t20/predictions/7FVX_KWX/rank1_confidence-0.74.sdf,1,3.859754532026616,False,results/posex_cd/diffdock_l_gpu/7FVX_KWX/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_KWX/7FVX_KWX_protein.pdb,0,31.78,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVX_KWX/7FVX_KWX_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.74,results/posex_cd/diffdock_l_gpu/7FVX_KWX/default_s10_t20/predictions/7FVX_KWX/rank1_confidence-0.74.sdf,1,3.859754532026616,False,results/posex_cd/diffdock_l_gpu/7FVX_KWX/default_s10_t20/run_status.json,,,ok,5.547625610204784,5.380479943369365,False,False
posex_cross_dock,6,diffdock_l_gpu,7FVY_GFS,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_GFS/7FVY_GFS_ligand.sdf,-0.72,results/posex_cd/diffdock_l_gpu/7FVY_GFS/default_s10_t20/predictions/7FVY_GFS/rank5_confidence-0.72.sdf,5,5.1324625931082215,False,results/posex_cd/diffdock_l_gpu/7FVY_GFS/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_GFS/7FVY_GFS_protein.pdb,0,33.811,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_GFS/7FVY_GFS_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.26,results/posex_cd/diffdock_l_gpu/7FVY_GFS/default_s10_t20/predictions/7FVY_GFS/rank1_confidence-0.26.sdf,1,5.123393637235867,False,results/posex_cd/diffdock_l_gpu/7FVY_GFS/default_s10_t20/run_status.json,,,ok,6.025513230394169,4.422291386085756,False,False
posex_cross_dock,0,diffdock_l_gpu,7FVY_IQH,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IQH/7FVY_IQH_ligand.sdf,0.11,results/posex_cd/diffdock_l_gpu/7FVY_IQH/default_s10_t20/predictions/7FVY_IQH/rank1_confidence0.11.sdf,1,2.5971602865663965,False,results/posex_cd/diffdock_l_gpu/7FVY_IQH/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IQH/7FVY_IQH_protein.pdb,0,32.798,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IQH/7FVY_IQH_ligand_start_conf.sdf,ok,20,default_s10_t20,0.11,results/posex_cd/diffdock_l_gpu/7FVY_IQH/default_s10_t20/predictions/7FVY_IQH/rank1_confidence0.11.sdf,1,2.5971602865663965,False,results/posex_cd/diffdock_l_gpu/7FVY_IQH/default_s10_t20/run_status.json,,,ok,5.974748330756899,5.027319605503748,False,False
posex_cross_dock,0,diffdock_l_gpu,7FVY_IUT,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IUT/7FVY_IUT_ligand.sdf,0.03,results/posex_cd/diffdock_l_gpu/7FVY_IUT/default_s10_t20/predictions/7FVY_IUT/rank8_confidence0.03.sdf,8,1.5256982494582603,True,results/posex_cd/diffdock_l_gpu/7FVY_IUT/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IUT/7FVY_IUT_protein.pdb,0,32.746,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IUT/7FVY_IUT_ligand_start_conf.sdf,ok,20,default_s10_t20,0.25,results/posex_cd/diffdock_l_gpu/7FVY_IUT/default_s10_t20/predictions/7FVY_IUT/rank1_confidence0.25.sdf,1,1.3159550537917322,True,results/posex_cd/diffdock_l_gpu/7FVY_IUT/default_s10_t20/run_status.json,,,ok,4.553569257758138,4.553569257758138,False,False
posex_cross_dock,6,diffdock_l_gpu,7FVY_IZ7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IZ7/7FVY_IZ7_ligand.sdf,-0.94,results/posex_cd/diffdock_l_gpu/7FVY_IZ7/default_s10_t20/predictions/7FVY_IZ7/rank9_confidence-0.94.sdf,9,3.4769987922494803,False,results/posex_cd/diffdock_l_gpu/7FVY_IZ7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IZ7/7FVY_IZ7_protein.pdb,0,32.798,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_IZ7/7FVY_IZ7_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.76,results/posex_cd/diffdock_l_gpu/7FVY_IZ7/default_s10_t20/predictions/7FVY_IZ7/rank1_confidence-0.76.sdf,1,3.448175799513103,False,results/posex_cd/diffdock_l_gpu/7FVY_IZ7/default_s10_t20/run_status.json,,,ok,5.553584759531843,4.865433742092852,False,False
posex_cross_dock,2,diffdock_l_gpu,7FVY_K7C,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_K7C/7FVY_K7C_ligand.sdf,-0.97,results/posex_cd/diffdock_l_gpu/7FVY_K7C/default_s10_t20/predictions/7FVY_K7C/rank7_confidence-0.97.sdf,7,5.816840296823526,False,results/posex_cd/diffdock_l_gpu/7FVY_K7C/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_K7C/7FVY_K7C_protein.pdb,0,34.197,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_K7C/7FVY_K7C_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.81,results/posex_cd/diffdock_l_gpu/7FVY_K7C/default_s10_t20/predictions/7FVY_K7C/rank1_confidence-0.81.sdf,1,5.793261334731931,False,results/posex_cd/diffdock_l_gpu/7FVY_K7C/default_s10_t20/run_status.json,,,ok,6.310911337814057,5.037025962931897,False,False
posex_cross_dock,2,diffdock_l_gpu,7FVY_KL3,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_KL3/7FVY_KL3_ligand.sdf,-0.64,results/posex_cd/diffdock_l_gpu/7FVY_KL3/default_s10_t20/predictions/7FVY_KL3/rank3_confidence-0.64.sdf,3,6.284203068727171,False,results/posex_cd/diffdock_l_gpu/7FVY_KL3/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_KL3/7FVY_KL3_protein.pdb,0,32.056,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_KL3/7FVY_KL3_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.58,results/posex_cd/diffdock_l_gpu/7FVY_KL3/default_s10_t20/predictions/7FVY_KL3/rank1_confidence-0.58.sdf,1,6.297894059485282,False,results/posex_cd/diffdock_l_gpu/7FVY_KL3/default_s10_t20/run_status.json,,,ok,6.4960286646535055,1.8716322320370524,False,True
posex_cross_dock,4,diffdock_l_gpu,7FVY_KWX,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_KWX/7FVY_KWX_ligand.sdf,-0.51,results/posex_cd/diffdock_l_gpu/7FVY_KWX/default_s10_t20/predictions/7FVY_KWX/rank1_confidence-0.51.sdf,1,3.6203623599717196,False,results/posex_cd/diffdock_l_gpu/7FVY_KWX/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_KWX/7FVY_KWX_protein.pdb,0,35.295,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7FVY_KWX/7FVY_KWX_ligand_start_conf.sdf,ok,20,default_s10_t20,-0.51,results/posex_cd/diffdock_l_gpu/7FVY_KWX/default_s10_t20/predictions/7FVY_KWX/rank1_confidence-0.51.sdf,1,3.6203623599717196,False,results/posex_cd/diffdock_l_gpu/7FVY_KWX/default_s10_t20/run_status.json,,,ok,5.242021535724553,4.8490517599835945,False,False
