chai1_import_ok,chai_lab_import_ok,chai_lab_source_tree,chai_lab_version,dataset,device,gpu,gpu_blocker_d_state_boltz_predict_count,gpu_blocker_preview,input_fasta,ligand_file,ligand_heavy_atoms,ligand_smiles,method,mol_id,n_prediction_cif,n_protein_chains,n_score_npz,output_dir,prediction_cifs,protein_lengths,protein_pdb,runtime_sec,score_npz,status,tag,status_json,exception,exception_type,failure_class,rescue_recommendation
True,True,True,0.6.1,posebusters_benchmark,cuda:0,6,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/inputs/7DUA_HJ0_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7DUA_HJ0/7DUA_HJ0_ligand.sdf,23.0,Cc1cc(NC(=O)c2cn(C3(C)CC3)c3ncnc(N)c23)n[nH]1,chai1_gpu,7DUA_HJ0,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/pred.model_idx_4.cif,A:287;B:274,external/PoseBench/data/posebusters_benchmark_set/7DUA_HJ0/7DUA_HJ0_protein.pdb,184.11,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,2,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/inputs/7E2S_BLA_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7E2S_BLA/7E2S_BLA_ligand.sdf,43.0,C=CC1=C(C)/C(=C/c2[nH]c(/C=C3N=C(/C=C4\NC(=O)C(C)=C4C=C)C(C)=C\3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,chai1_gpu,7E2S_BLA,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/pred.model_idx_4.cif,A:233,external/PoseBench/data/posebusters_benchmark_set/7E2S_BLA/7E2S_BLA_protein.pdb,87.238,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,3,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/inputs/7E4L_MDN_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7E4L_MDN/7E4L_MDN_ligand.sdf,9.0,O=P(O)(O)CP(=O)(O)O,chai1_gpu,7E4L_MDN,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/pred.model_idx_4.cif,A:278;B:277,external/PoseBench/data/posebusters_benchmark_set/7E4L_MDN/7E4L_MDN_protein.pdb,183.202,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,0,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/inputs/7EBG_J0L_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7EBG_J0L/7EBG_J0L_ligand.sdf,14.0,CNc1cccc2c1NC(=O)C2(C)C,chai1_gpu,7EBG_J0L,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/pred.model_idx_4.cif,A:337;B:349,external/PoseBench/data/posebusters_benchmark_set/7EBG_J0L/7EBG_J0L_protein.pdb,182.683,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,,3,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/default_s5_t200/inputs/7ECR_SIN_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7ECR_SIN/7ECR_SIN_ligand.sdf,8.0,O=C(O)CCC(=O)O,chai1_gpu,7ECR_SIN,,3.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/default_s5_t200,,A:460;B:460;C:460,external/PoseBench/data/posebusters_benchmark_set/7ECR_SIN/7ECR_SIN_protein.pdb,45.764,,exception,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/default_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.21 GiB is free. Including non-PyTorch memory, this process has 22.28 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 111.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,posebusters_benchmark,cuda:0,5,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/inputs/7ED2_A3P_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7ED2_A3P/7ED2_A3P_ligand.sdf,27.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,chai1_gpu,7ED2_A3P,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/pred.model_idx_4.cif,A:221;B:221,external/PoseBench/data/posebusters_benchmark_set/7ED2_A3P/7ED2_A3P_protein.pdb,113.295,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,1,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/inputs/7ELT_TYM_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7ELT_TYM/7ELT_TYM_ligand.sdf,37.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)OC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)[C@@H](O)[C@H]1O,chai1_gpu,7ELT_TYM,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/pred.model_idx_4.cif,A:330,external/PoseBench/data/posebusters_benchmark_set/7ELT_TYM/7ELT_TYM_protein.pdb,88.834,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,3,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/inputs/7EN7_J79_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7EN7_J79/7EN7_J79_ligand.sdf,24.0,CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1O,chai1_gpu,7EN7_J79,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/pred.model_idx_4.cif,A:191,external/PoseBench/data/posebusters_benchmark_set/7EN7_J79/7EN7_J79_protein.pdb,63.563,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,2,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/inputs/7EPV_FDA_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7EPV_FDA/7EPV_FDA_ligand.sdf,53.0,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1[nH]c(=O)[nH]c(=O)c1N2,chai1_gpu,7EPV_FDA,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/pred.model_idx_4.cif,A:369,external/PoseBench/data/posebusters_benchmark_set/7EPV_FDA/7EPV_FDA_protein.pdb,112.222,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,5,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/inputs/7ES1_UDP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7ES1_UDP/7ES1_UDP_ligand.sdf,25.0,O=c1ccn([C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,chai1_gpu,7ES1_UDP,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/pred.model_idx_4.cif,A:408,external/PoseBench/data/posebusters_benchmark_set/7ES1_UDP/7ES1_UDP_protein.pdb,113.685,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,3,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/inputs/7F51_BA7_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7F51_BA7/7F51_BA7_ligand.sdf,44.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]2O[C@@H](O)[C@H](OC(=O)c3ccccc3)[C@@H]2O)[C@@H](O)[C@H]1O,chai1_gpu,7F51_BA7,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/pred.model_idx_4.cif,A:287,external/PoseBench/data/posebusters_benchmark_set/7F51_BA7/7F51_BA7_protein.pdb,85.373,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/run_status.json,,,ok,manual_inspection
