dataset,gpu,ligand_file,method,mol_id,n_predictions,oracle_confidence,oracle_prediction_sdf,oracle_rank,oracle_rmsd,oracle_success_2a,output_dir,protein_pdb,returncode,runtime_sec,samples,status,steps,tag,top_confidence,top_prediction_sdf,top_rank,top_rmsd,top_success_2a,status_json,stderr_tail,stdout_tail,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a
dockgen,7,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_ligand.pdb,diffdock_l_gpu,3he3_5_UDP_0,10,-3.35,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3he3_5_UDP_0/default_s10_t20/predictions/3he3_5_UDP_0/rank9_confidence-3.35.sdf,9.0,17.22123099122708,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3he3_5_UDP_0/default_s10_t20,external/PoseBench/data/dockgen_set/3he3_5_UDP_0/3he3_5_UDP_0_protein_processed.pdb,0,43.88,10,ok,20,default_s10_t20,-0.7,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3he3_5_UDP_0/default_s10_t20/predictions/3he3_5_UDP_0/rank1_confidence-0.70.sdf,1.0,23.663011845984443,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3he3_5_UDP_0/default_s10_t20/run_status.json,,,ok,10.5710493026946,8.710327794061481,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_ligand.pdb,diffdock_l_gpu,3inr_1_GDU_0,10,-1.0,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3inr_1_GDU_0/default_s10_t20/predictions/3inr_1_GDU_0/rank4_confidence-1.00.sdf,4.0,22.197181560980013,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3inr_1_GDU_0/default_s10_t20,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_protein_processed.pdb,0,48.689,10,ok,20,default_s10_t20,-0.96,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3inr_1_GDU_0/default_s10_t20/predictions/3inr_1_GDU_0/rank1_confidence-0.96.sdf,1.0,22.095385922329278,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3inr_1_GDU_0/default_s10_t20/run_status.json,,,ok,6.190036326405704,5.21770282840596,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_ligand.pdb,diffdock_l_gpu,3it6_1_ORN_1,10,-0.6,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3it6_1_ORN_1/default_s10_t20/predictions/3it6_1_ORN_1/rank7_confidence-0.60.sdf,7.0,1.9379153349812661,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3it6_1_ORN_1/default_s10_t20,external/PoseBench/data/dockgen_set/3it6_1_ORN_1/3it6_1_ORN_1_protein_processed.pdb,0,39.825,10,ok,20,default_s10_t20,-0.16,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3it6_1_ORN_1/default_s10_t20/predictions/3it6_1_ORN_1/rank1_confidence-0.16.sdf,1.0,2.033533034728802,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3it6_1_ORN_1/default_s10_t20/run_status.json,,,ok,3.827721399359038,2.182314698764696,False,False
dockgen,0,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_ligand.pdb,diffdock_l_gpu,3jqm_1_GTP_5,10,-1.68,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3jqm_1_GTP_5/default_s10_t20/predictions/3jqm_1_GTP_5/rank4_confidence-1.68.sdf,4.0,7.018493133189275,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3jqm_1_GTP_5/default_s10_t20,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_protein_processed.pdb,0,43.846,10,ok,20,default_s10_t20,-1.19,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3jqm_1_GTP_5/default_s10_t20/predictions/3jqm_1_GTP_5/rank1_confidence-1.19.sdf,1.0,41.44862006533662,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3jqm_1_GTP_5/default_s10_t20/run_status.json,,,ok,12.101172497427678,10.823850989827974,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_ligand.pdb,diffdock_l_gpu,3ju4_1_SLB_2,10,-2.24,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ju4_1_SLB_2/default_s10_t20/predictions/3ju4_1_SLB_2/rank7_confidence-2.24.sdf,7.0,29.574187987290863,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ju4_1_SLB_2/default_s10_t20,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_protein_processed.pdb,0,52.281,10,ok,20,default_s10_t20,-1.77,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ju4_1_SLB_2/default_s10_t20/predictions/3ju4_1_SLB_2/rank1_confidence-1.77.sdf,1.0,61.15938930988905,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ju4_1_SLB_2/default_s10_t20/run_status.json,,,ok,4.760998124643313,4.62220411760038,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_ligand.pdb,diffdock_l_gpu,3k8l_1_GLC-GLC-GLC-GLC-GLC_0,10,-2.15,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/default_s10_t20/predictions/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/rank1_confidence-2.15.sdf,1.0,39.64836272539015,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/default_s10_t20,external/PoseBench/data/dockgen_set/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/3k8l_1_GLC-GLC-GLC-GLC-GLC_0_protein_processed.pdb,0,61.347,10,ok,20,default_s10_t20,-2.15,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/default_s10_t20/predictions/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/rank1_confidence-2.15.sdf,1.0,39.64836272539015,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8l_1_GLC-GLC-GLC-GLC-GLC_0/default_s10_t20/run_status.json,,,ok,8.457407560408635,7.551830696923759,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_ligand.pdb,diffdock_l_gpu,3k8m_1_GLC-GLC-AC1_0,10,-2.63,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0/default_s10_t20/predictions/3k8m_1_GLC-GLC-AC1_0/rank6_confidence-2.63.sdf,6.0,46.236124838271515,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0/default_s10_t20,external/PoseBench/data/dockgen_set/3k8m_1_GLC-GLC-AC1_0/3k8m_1_GLC-GLC-AC1_0_protein_processed.pdb,0,53.611,10,ok,20,default_s10_t20,-2.09,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0/default_s10_t20/predictions/3k8m_1_GLC-GLC-AC1_0/rank1_confidence-2.09.sdf,1.0,43.57844563654459,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3k8m_1_GLC-GLC-AC1_0/default_s10_t20/run_status.json,,,ok,6.383251713023558,6.093262726905095,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_ligand.pdb,diffdock_l_gpu,3nvv_1_MTE_1,10,-0.53,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3nvv_1_MTE_1/default_s10_t20/predictions/3nvv_1_MTE_1/rank6_confidence-0.53.sdf,6.0,0.9750597385545147,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3nvv_1_MTE_1/default_s10_t20,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_protein_processed.pdb,0,55.909,10,ok,20,default_s10_t20,-0.35,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3nvv_1_MTE_1/default_s10_t20/predictions/3nvv_1_MTE_1/rank1_confidence-0.35.sdf,1.0,0.9439054882949521,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3nvv_1_MTE_1/default_s10_t20/run_status.json,,,ok,13.49205675264771,11.995030833988436,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_ligand.pdb,diffdock_l_gpu,3o01_2_DXC_0,10,-2.57,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o01_2_DXC_0/default_s10_t20/predictions/3o01_2_DXC_0/rank2_confidence-2.57.sdf,2.0,28.833612732426914,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o01_2_DXC_0/default_s10_t20,external/PoseBench/data/dockgen_set/3o01_2_DXC_0/3o01_2_DXC_0_protein_processed.pdb,0,44.178,10,ok,20,default_s10_t20,-1.33,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o01_2_DXC_0/default_s10_t20/predictions/3o01_2_DXC_0/rank1_confidence-1.33.sdf,1.0,28.647780211537707,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o01_2_DXC_0/default_s10_t20/run_status.json,,,ok,14.39231897824074,5.489429520841461,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_ligand.pdb,diffdock_l_gpu,3o02_2_JN3_0,10,-3.62,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o02_2_JN3_0/default_s10_t20/predictions/3o02_2_JN3_0/rank10_confidence-3.62.sdf,10.0,43.67588535458424,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o02_2_JN3_0/default_s10_t20,external/PoseBench/data/dockgen_set/3o02_2_JN3_0/3o02_2_JN3_0_protein_processed.pdb,0,43.051,10,ok,20,default_s10_t20,-1.41,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o02_2_JN3_0/default_s10_t20/predictions/3o02_2_JN3_0/rank1_confidence-1.41.sdf,1.0,31.577910793956452,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o02_2_JN3_0/default_s10_t20/run_status.json,,,ok,12.0397609951954,10.264710506668674,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_ligand.pdb,diffdock_l_gpu,3o7j_1_2AL_0,10,-0.89,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o7j_1_2AL_0/default_s10_t20/predictions/3o7j_1_2AL_0/rank8_confidence-0.89.sdf,8.0,1.774558386805522,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o7j_1_2AL_0/default_s10_t20,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_protein_processed.pdb,0,41.307,10,ok,20,default_s10_t20,-0.49,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o7j_1_2AL_0/default_s10_t20/predictions/3o7j_1_2AL_0/rank1_confidence-0.49.sdf,1.0,2.4144389111043054,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3o7j_1_2AL_0/default_s10_t20/run_status.json,,,ok,10.325957952478968,10.22794967456599,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3q14_1_PCR_3/3q14_1_PCR_3_ligand.pdb,diffdock_l_gpu,3q14_1_PCR_3,10,-0.01,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3q14_1_PCR_3/default_s10_t20/predictions/3q14_1_PCR_3/rank5_confidence-0.01.sdf,5.0,22.125537432173257,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3q14_1_PCR_3/default_s10_t20,external/PoseBench/data/dockgen_set/3q14_1_PCR_3/3q14_1_PCR_3_protein_processed.pdb,0,44.474,10,ok,20,default_s10_t20,0.02,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3q14_1_PCR_3/default_s10_t20/predictions/3q14_1_PCR_3/rank1_confidence0.02.sdf,1.0,22.22320972648866,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3q14_1_PCR_3/default_s10_t20/run_status.json,,,ok,14.74201998116269,2.0069661805820243,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3qrc_2_GU4-YYJ_0/3qrc_2_GU4-YYJ_0_ligand.pdb,diffdock_l_gpu,3qrc_2_GU4-YYJ_0,10,-3.14,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3qrc_2_GU4-YYJ_0/default_s10_t20/predictions/3qrc_2_GU4-YYJ_0/rank7_confidence-3.14.sdf,7.0,22.474155882180437,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3qrc_2_GU4-YYJ_0/default_s10_t20,external/PoseBench/data/dockgen_set/3qrc_2_GU4-YYJ_0/3qrc_2_GU4-YYJ_0_protein_processed.pdb,0,57.522,10,ok,20,default_s10_t20,-2.91,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3qrc_2_GU4-YYJ_0/default_s10_t20/predictions/3qrc_2_GU4-YYJ_0/rank1_confidence-2.91.sdf,1.0,25.58094114548421,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3qrc_2_GU4-YYJ_0/default_s10_t20/run_status.json,,,ok,11.771046041414117,9.058272760300389,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/3s5x_1_BMA-MAN-MAN-MAN-MAN_0_ligand.pdb,diffdock_l_gpu,3s5x_1_BMA-MAN-MAN-MAN-MAN_0,10,-2.84,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/default_s10_t20/predictions/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/rank1_confidence-2.84.sdf,1.0,40.398214662793094,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/default_s10_t20,external/PoseBench/data/dockgen_set/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/3s5x_1_BMA-MAN-MAN-MAN-MAN_0_protein_processed.pdb,0,34.402,10,ok,20,default_s10_t20,-2.84,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/default_s10_t20/predictions/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/rank1_confidence-2.84.sdf,1.0,40.398214662793094,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s5x_1_BMA-MAN-MAN-MAN-MAN_0/default_s10_t20/run_status.json,,,ok,11.38743990348821,8.267422179185534,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3s6a_1_ANP_0/3s6a_1_ANP_0_ligand.pdb,diffdock_l_gpu,3s6a_1_ANP_0,10,-1.76,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s6a_1_ANP_0/default_s10_t20/predictions/3s6a_1_ANP_0/rank2_confidence-1.76.sdf,2.0,3.267025541001411,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s6a_1_ANP_0/default_s10_t20,external/PoseBench/data/dockgen_set/3s6a_1_ANP_0/3s6a_1_ANP_0_protein_processed.pdb,0,36.723,10,ok,20,default_s10_t20,-1.62,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s6a_1_ANP_0/default_s10_t20/predictions/3s6a_1_ANP_0/rank1_confidence-1.62.sdf,1.0,3.1617355468394495,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3s6a_1_ANP_0/default_s10_t20/run_status.json,,,ok,2.711328613770719,2.711328613770719,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3se5_1_ANP_2/3se5_1_ANP_2_ligand.pdb,diffdock_l_gpu,3se5_1_ANP_2,10,-1.7,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3se5_1_ANP_2/default_s10_t20/predictions/3se5_1_ANP_2/rank6_confidence-1.70.sdf,6.0,32.8466677357129,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3se5_1_ANP_2/default_s10_t20,external/PoseBench/data/dockgen_set/3se5_1_ANP_2/3se5_1_ANP_2_protein_processed.pdb,0,45.056,10,ok,20,default_s10_t20,-1.35,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3se5_1_ANP_2/default_s10_t20/predictions/3se5_1_ANP_2/rank1_confidence-1.35.sdf,1.0,9.075361804304679,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3se5_1_ANP_2/default_s10_t20/run_status.json,,,ok,4.07271484710217,2.812038848215111,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3sr6_1_MTE_1/3sr6_1_MTE_1_ligand.pdb,diffdock_l_gpu,3sr6_1_MTE_1,10,-0.61,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3sr6_1_MTE_1/default_s10_t20/predictions/3sr6_1_MTE_1/rank9_confidence-0.61.sdf,9.0,0.8409309496524278,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3sr6_1_MTE_1/default_s10_t20,external/PoseBench/data/dockgen_set/3sr6_1_MTE_1/3sr6_1_MTE_1_protein_processed.pdb,0,55.136,10,ok,20,default_s10_t20,-0.32,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3sr6_1_MTE_1/default_s10_t20/predictions/3sr6_1_MTE_1/rank1_confidence-0.32.sdf,1.0,0.8990727858002739,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3sr6_1_MTE_1/default_s10_t20/run_status.json,,,ok,13.733365850487395,12.008192092622991,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3ub7_1_ACM_1/3ub7_1_ACM_1_ligand.pdb,diffdock_l_gpu,3ub7_1_ACM_1,10,0.01,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub7_1_ACM_1/default_s10_t20/predictions/3ub7_1_ACM_1/rank4_confidence0.01.sdf,4.0,1.255404562282613,True,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub7_1_ACM_1/default_s10_t20,external/PoseBench/data/dockgen_set/3ub7_1_ACM_1/3ub7_1_ACM_1_protein_processed.pdb,0,32.741,10,ok,20,default_s10_t20,0.14,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub7_1_ACM_1/default_s10_t20/predictions/3ub7_1_ACM_1/rank1_confidence0.14.sdf,1.0,2.0052099528478307,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub7_1_ACM_1/default_s10_t20/run_status.json,,,ok,11.961528873852204,8.607878077668154,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3ub9_1_NHY_1/3ub9_1_NHY_1_ligand.pdb,diffdock_l_gpu,3ub9_1_NHY_1,10,0.3,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub9_1_NHY_1/default_s10_t20/predictions/3ub9_1_NHY_1/rank5_confidence0.30.sdf,5.0,2.222281169879275,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub9_1_NHY_1/default_s10_t20,external/PoseBench/data/dockgen_set/3ub9_1_NHY_1/3ub9_1_NHY_1_protein_processed.pdb,0,31.197,10,ok,20,default_s10_t20,0.49,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub9_1_NHY_1/default_s10_t20/predictions/3ub9_1_NHY_1/rank1_confidence0.49.sdf,1.0,2.097287384218004,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ub9_1_NHY_1/default_s10_t20/run_status.json,,,ok,2.547650525484216,1.03370189126266,False,True
dockgen,7,external/PoseBench/data/dockgen_set/3uni_1_SAL_0/3uni_1_SAL_0_ligand.pdb,diffdock_l_gpu,3uni_1_SAL_0,0,,,,,,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3uni_1_SAL_0/default_s10_t20,external/PoseBench/data/dockgen_set/3uni_1_SAL_0/3uni_1_SAL_0_protein_processed.pdb,0,20.739,10,failed_no_predictions,20,default_s10_t20,,,,,,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3uni_1_SAL_0/default_s10_t20/run_status.json,"
0it [00:00, ?it/s][2026-May-18 03:19:16 CST] WARNING -The test dataset did not contain 3uni_1_SAL_0 for <REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/3uni_1_SAL_0/3uni_1_SAL_0_ligand.pdb and <REMOTE_PROJECT_ROOT>/external/PoseBench/data/dockgen_set/3uni_1_SAL_0/3uni_1_SAL_0_protein_processed.pdb. We are skipping this complex.

1it [00:00,  2.39it/s]
1it [00:00,  2.39it/s]
[2026-May-18 03:19:16 CST] WARNING -
    Failed for 0 / 1 complexes.
    Skipped 1 / 1 complexes.

","Generating ESM language model embeddings
Processing 1 of 1 batches (1 sequences)
Skipping 3uni_1_SAL_0 because of the error:
Sizes of tensors must match except in dimension 1. Expected size 1289 but got size 1022 for tensor number 1 in the list.
",ok,15.21649078467174,13.277481978899464,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3wrb_1_GDE_0/3wrb_1_GDE_0_ligand.pdb,diffdock_l_gpu,3wrb_1_GDE_0,10,-1.3,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wrb_1_GDE_0/default_s10_t20/predictions/3wrb_1_GDE_0/rank3_confidence-1.30.sdf,3.0,46.18114321801161,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wrb_1_GDE_0/default_s10_t20,external/PoseBench/data/dockgen_set/3wrb_1_GDE_0/3wrb_1_GDE_0_protein_processed.pdb,0,46.647,10,ok,20,default_s10_t20,-0.81,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wrb_1_GDE_0/default_s10_t20/predictions/3wrb_1_GDE_0/rank1_confidence-0.81.sdf,1.0,45.598081674781014,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wrb_1_GDE_0/default_s10_t20/run_status.json,,,ok,4.054718085144761,3.9420435373039706,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3wvc_1_FEG_0/3wvc_1_FEG_0_ligand.pdb,diffdock_l_gpu,3wvc_1_FEG_0,10,-1.91,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wvc_1_FEG_0/default_s10_t20/predictions/3wvc_1_FEG_0/rank2_confidence-1.91.sdf,2.0,8.981294802096308,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wvc_1_FEG_0/default_s10_t20,external/PoseBench/data/dockgen_set/3wvc_1_FEG_0/3wvc_1_FEG_0_protein_processed.pdb,0,43.764,10,ok,20,default_s10_t20,-1.38,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wvc_1_FEG_0/default_s10_t20/predictions/3wvc_1_FEG_0/rank1_confidence-1.38.sdf,1.0,8.617750581448389,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3wvc_1_FEG_0/default_s10_t20/run_status.json,,,ok,11.493374837799475,10.973255667574046,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3zec_1_ANP_0/3zec_1_ANP_0_ligand.pdb,diffdock_l_gpu,3zec_1_ANP_0,10,-2.96,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zec_1_ANP_0/default_s10_t20/predictions/3zec_1_ANP_0/rank9_confidence-2.96.sdf,9.0,4.59268220963629,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zec_1_ANP_0/default_s10_t20,external/PoseBench/data/dockgen_set/3zec_1_ANP_0/3zec_1_ANP_0_protein_processed.pdb,0,43.187,10,ok,20,default_s10_t20,-2.07,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zec_1_ANP_0/default_s10_t20/predictions/3zec_1_ANP_0/rank1_confidence-2.07.sdf,1.0,8.574505322362674,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zec_1_ANP_0/default_s10_t20/run_status.json,,,ok,3.634355349501698,3.634355349501698,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3zjx_1_BOG_0/3zjx_1_BOG_0_ligand.pdb,diffdock_l_gpu,3zjx_1_BOG_0,10,-3.47,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zjx_1_BOG_0/default_s10_t20/predictions/3zjx_1_BOG_0/rank5_confidence-3.47.sdf,5.0,7.771191439412622,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zjx_1_BOG_0/default_s10_t20,external/PoseBench/data/dockgen_set/3zjx_1_BOG_0/3zjx_1_BOG_0_protein_processed.pdb,0,33.867,10,ok,20,default_s10_t20,-2.74,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zjx_1_BOG_0/default_s10_t20/predictions/3zjx_1_BOG_0/rank1_confidence-2.74.sdf,1.0,87.81146456014157,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zjx_1_BOG_0/default_s10_t20/run_status.json,,,ok,9.30749150415943,8.201677587542683,False,False
dockgen,3,external/PoseBench/data/dockgen_set/3zqu_1_FNR_5/3zqu_1_FNR_5_ligand.pdb,diffdock_l_gpu,3zqu_1_FNR_5,10,-3.33,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zqu_1_FNR_5/default_s10_t20/predictions/3zqu_1_FNR_5/rank5_confidence-3.33.sdf,5.0,6.1191967049763605,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zqu_1_FNR_5/default_s10_t20,external/PoseBench/data/dockgen_set/3zqu_1_FNR_5/3zqu_1_FNR_5_protein_processed.pdb,0,52.053,10,ok,20,default_s10_t20,-2.5,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zqu_1_FNR_5/default_s10_t20/predictions/3zqu_1_FNR_5/rank1_confidence-2.50.sdf,1.0,5.940625071081435,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zqu_1_FNR_5/default_s10_t20/run_status.json,,,ok,4.318145013178542,4.318145013178542,False,False
dockgen,7,external/PoseBench/data/dockgen_set/3zzs_1_TRP_3/3zzs_1_TRP_3_ligand.pdb,diffdock_l_gpu,3zzs_1_TRP_3,10,-1.55,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zzs_1_TRP_3/default_s10_t20/predictions/3zzs_1_TRP_3/rank2_confidence-1.55.sdf,2.0,16.20789126968712,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zzs_1_TRP_3/default_s10_t20,external/PoseBench/data/dockgen_set/3zzs_1_TRP_3/3zzs_1_TRP_3_protein_processed.pdb,0,29.86,10,ok,20,default_s10_t20,-1.48,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zzs_1_TRP_3/default_s10_t20/predictions/3zzs_1_TRP_3/rank1_confidence-1.48.sdf,1.0,12.58719093713923,False,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3zzs_1_TRP_3/default_s10_t20/run_status.json,,,ok,3.000644941786126,2.805973425866088,False,False
