boltz_complex_ipde,boltz_complex_iplddt,boltz_complex_pde,boltz_complex_plddt,boltz_confidence_score,boltz_iptm,boltz_ligand_iptm,boltz_protein_iptm,boltz_ptm,confidence_json,dataset,gpu,input_yaml,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pocket_matched_residues_preview,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,receptor_ca_rmsd_after_fit,returncode,runtime_sec,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,exception,exception_type,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a
,,,,,,,,,,posebusters_benchmark,0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AKL_RK5/full_r1_s20/inputs/7AKL_RK5_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7AKL_RK5/7AKL_RK5_ligand.sdf,19.0,Cc1oc2ccc(-c3cc(N)nc(N)c3)cc2c1C,,,boltz1,7AKL_RK5,1.0,,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AKL_RK5/full_r1_s20,,,,,,,A:329,external/PoseBench/data/posebusters_benchmark_set/7AKL_RK5/7AKL_RK5_protein.pdb,,1.0,65.91,failed_nonzero,full_r1_s20,,,,,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AKL_RK5/full_r1_s20/run_status.json,"ome/test/kkkk/18MGD/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  [Previous line repeated 2 more times]
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 930, in _apply
    param_applied = fn(param)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1329, in convert
    return t.to(
torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.52 GiB of which 8.75 MiB is free. Process 3504223 has 22.89 GiB memory in use. Including non-PyTorch memory, this process has 600.00 MiB memory in use. Of the allocated memory 237.96 MiB is allocated by PyTorch, and 14.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/bin/boltz"", line 6, in <module>
    sys.exit(cli())
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1157, in __call__
    return self.main(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1078, in main
    rv = self.invoke(ctx)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1688, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1434, in invoke
    return ctx.invoke(self.callback, **ctx.params)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 783, in invoke
    return __callback(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/external/boltz/src/boltz/main.py"", line 1329, in predict
    trainer.predict(
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/trainer.py"", line 859, in predict
    return call._call_and_handle_interrupt(
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/call.py"", line 68, in _call_and_handle_interrupt
    trainer._teardown()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/trainer.py"", line 1005, in _teardown
    self.strategy.teardown()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/strategies/strategy.py"", line 536, in teardown
    self.lightning_module.cpu()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/lightning_fabric/utilities/device_dtype_mixin.py"", line 82, in cpu
    return super().cpu()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1121, in cpu
    return self._apply(lambda t: t.cpu())
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torchmetrics/metric.py"", line 907, in _apply
    _dummy_tensor = fn(torch.zeros(1, device=self.device))
RuntimeError: CUDA error: out of memory
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

",,,ok,5.588826376186497,4.626519716180893,False,False
7.746602535247803,0.32057660818099976,2.939734935760498,0.426922082901001,0.36660036444664,0.12531350553035736,0.28096216917037964,0.08497120440006256,0.28395557403564453,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AMC_73B/full_r1_s20/boltz_results_7AMC_73B_boltz1/predictions/7AMC_73B_boltz1/confidence_7AMC_73B_boltz1_model_0.json,posebusters_benchmark,3,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AMC_73B/full_r1_s20/inputs/7AMC_73B_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7AMC_73B/7AMC_73B_ligand.sdf,31.0,CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C,230.0,"A:115,B:115",boltz1,7AMC_73B,2.0,31.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AMC_73B/full_r1_s20,10.055507389582935,10.0,49.0,"B:85:2.89,B:27:3.30,B:39:3.52,B:81:3.70,B:90:3.70,B:37:3.73,B:91:3.77,B:28:3.85,B:26:3.96,B:42:4.10,B:84:4.16,B:32:4.18",31.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AMC_73B/full_r1_s20/boltz_results_7AMC_73B_boltz1/predictions/7AMC_73B_boltz1/7AMC_73B_boltz1_model_0.cif,A:115;B:115,external/PoseBench/data/posebusters_benchmark_set/7AMC_73B/7AMC_73B_protein.pdb,16.848347005813608,0.0,124.926,ok,full_r1_s20,12.99205747351607,False,27.229840295952428,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AMC_73B/full_r1_s20/run_status.json,,,,ok,7.652133499670153,3.8088186382860014,False,False
13.014791488647461,0.3381725549697876,4.429055690765381,0.4018362760543823,0.34519442915916443,0.11862707883119583,0.2492150366306305,0.11304350197315216,0.22435997426509857,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AN5_RDH/full_r1_s20/boltz_results_7AN5_RDH_boltz1/predictions/7AN5_RDH_boltz1/confidence_7AN5_RDH_boltz1_model_0.json,posebusters_benchmark,7,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AN5_RDH/full_r1_s20/inputs/7AN5_RDH_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7AN5_RDH/7AN5_RDH_ligand.sdf,15.0,C=C(Oc1cccc(C(=O)O)c1)C(=O)O,565.0,"A:281,B:284",boltz1,7AN5_RDH,2.0,15.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AN5_RDH/full_r1_s20,13.997168940578986,10.0,71.0,"A:82:2.48,A:55:2.68,A:105:2.77,A:108:2.79,A:13:2.84,A:147:2.85,A:106:2.91,A:83:3.01,A:107:3.17,A:238:3.27,A:182:3.32,A:146:3.33",15.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AN5_RDH/full_r1_s20/boltz_results_7AN5_RDH_boltz1/predictions/7AN5_RDH_boltz1/7AN5_RDH_boltz1_model_0.cif,A:281;B:284,external/PoseBench/data/posebusters_benchmark_set/7AN5_RDH/7AN5_RDH_protein.pdb,22.641040080990866,0.0,163.551,ok,full_r1_s20,13.368093612164234,False,21.670389091631705,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AN5_RDH/full_r1_s20/run_status.json,,,,ok,4.154499055241198,4.142601276170968,False,False
6.048892498016357,0.3147987425327301,2.7894201278686523,0.41155293583869934,0.3757034242153168,0.23230546712875366,0.23230546712875366,0.0,0.2977055311203003,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AS1_21G/full_r1_s20/boltz_results_7AS1_21G_boltz1/predictions/7AS1_21G_boltz1/confidence_7AS1_21G_boltz1_model_0.json,posebusters_benchmark,2,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AS1_21G/full_r1_s20/inputs/7AS1_21G_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7AS1_21G/7AS1_21G_ligand.sdf,29.0,O=C(O)[C@H]1[C@H]2CC[C@H](CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,162.0,A:162,boltz1,7AS1_21G,1.0,29.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AS1_21G/full_r1_s20,11.199913423953458,10.0,59.0,"A:34:2.67,A:108:2.76,A:40:2.80,A:55:2.90,A:83:3.18,A:36:3.28,A:110:3.34,A:85:3.42,A:2:3.51,A:42:3.55,A:4:3.79,A:16:3.94",29.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AS1_21G/full_r1_s20/boltz_results_7AS1_21G_boltz1/predictions/7AS1_21G_boltz1/7AS1_21G_boltz1_model_0.cif,A:162,external/PoseBench/data/posebusters_benchmark_set/7AS1_21G/7AS1_21G_protein.pdb,18.576876497742404,0.0,155.237,ok,full_r1_s20,7.954714847652727,False,12.166680407942708,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AS1_21G/full_r1_s20/run_status.json,,,,ok,5.986719745431953,5.946717144198424,False,False
,,,,,,,,,,posebusters_benchmark,6,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AVI_S2Q/full_r1_s20/inputs/7AVI_S2Q_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7AVI_S2Q/7AVI_S2Q_ligand.sdf,27.0,CC(C)c1noc2ncc(C(=O)N[C@H](C)c3cccc(S(N)(=O)=O)c3)cc12,,,boltz1,7AVI_S2Q,2.0,,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AVI_S2Q/full_r1_s20,,,,,,,A:472;B:472,external/PoseBench/data/posebusters_benchmark_set/7AVI_S2Q/7AVI_S2Q_protein.pdb,,1.0,104.909,failed_nonzero,full_r1_s20,,,,,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7AVI_S2Q/full_r1_s20/run_status.json,"<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  [Previous line repeated 3 more times]
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 930, in _apply
    param_applied = fn(param)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1329, in convert
    return t.to(
torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.52 GiB of which 16.75 MiB is free. Process 3520158 has 21.06 GiB memory in use. Including non-PyTorch memory, this process has 2.41 GiB memory in use. Of the allocated memory 1.90 GiB is allocated by PyTorch, and 168.33 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/bin/boltz"", line 6, in <module>
    sys.exit(cli())
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1157, in __call__
    return self.main(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1078, in main
    rv = self.invoke(ctx)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1688, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1434, in invoke
    return ctx.invoke(self.callback, **ctx.params)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 783, in invoke
    return __callback(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/external/boltz/src/boltz/main.py"", line 1329, in predict
    trainer.predict(
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/trainer.py"", line 859, in predict
    return call._call_and_handle_interrupt(
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/call.py"", line 68, in _call_and_handle_interrupt
    trainer._teardown()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/trainer.py"", line 1005, in _teardown
    self.strategy.teardown()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/strategies/strategy.py"", line 536, in teardown
    self.lightning_module.cpu()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/lightning_fabric/utilities/device_dtype_mixin.py"", line 82, in cpu
    return super().cpu()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1121, in cpu
    return self._apply(lambda t: t.cpu())
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torchmetrics/metric.py"", line 907, in _apply
    _dummy_tensor = fn(torch.zeros(1, device=self.device))
RuntimeError: CUDA error: out of memory
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

",,,ok,5.845483032982722,5.845483032982722,False,False
4.3253045082092285,0.3845364451408386,1.6789584159851074,0.5289431214332581,0.542180597782135,0.5951303839683533,0.5951303839683533,0.0,0.6448726654052734,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B0E_C2E/full_r1_s20/boltz_results_7B0E_C2E_boltz1/predictions/7B0E_C2E_boltz1/confidence_7B0E_C2E_boltz1_model_0.json,posebusters_benchmark,1,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B0E_C2E/full_r1_s20/inputs/7B0E_C2E_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7B0E_C2E/7B0E_C2E_ligand.sdf,46.0,Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[P@](=O)(O)O[C@H]4[C@@H](O)[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4CO[P@](=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,270.0,A:270,boltz1,7B0E_C2E,1.0,46.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B0E_C2E/full_r1_s20,7.239944221804267,10.0,45.0,"A:79:2.68,A:187:2.73,A:80:2.91,A:77:2.94,A:110:2.95,A:141:2.95,A:75:2.98,A:142:3.02,A:111:3.21,A:140:3.27,A:159:3.27,A:113:3.59",46.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B0E_C2E/full_r1_s20/boltz_results_7B0E_C2E_boltz1/predictions/7B0E_C2E_boltz1/7B0E_C2E_boltz1_model_0.cif,A:270,external/PoseBench/data/posebusters_benchmark_set/7B0E_C2E/7B0E_C2E_protein.pdb,13.254061072458384,0.0,148.822,ok,full_r1_s20,9.761327761180752,False,14.140695912283128,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B0E_C2E/full_r1_s20/run_status.json,,,,ok,4.571628757893624,4.571628757893624,False,False
,,,,,,,,,,posebusters_benchmark,4,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B2C_TP7/full_r1_s20/inputs/7B2C_TP7_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7B2C_TP7/7B2C_TP7_ligand.sdf,21.0,C[C@@H](OP(=O)(O)O)[C@H](NC(=O)CCCCCCS)C(=O)O,,,boltz1,7B2C_TP7,6.0,,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B2C_TP7/full_r1_s20,,,,,,,A:584;B:466;C:265;D:586;E:466;F:265,external/PoseBench/data/posebusters_benchmark_set/7B2C_TP7/7B2C_TP7_protein.pdb,,0.0,139.893,failed_no_prediction_cif,full_r1_s20,,,,,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B2C_TP7/full_r1_s20/run_status.json,"
  0%|          | 0/1 [00:00<?, ?it/s]
100%|██████████| 1/1 [00:00<00:00,  2.82it/s]
100%|██████████| 1/1 [00:00<00:00,  2.82it/s]
GPU available: True (cuda), used: True
TPU available: False, using: 0 TPU cores
HPU available: False, using: 0 HPUs
<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/connectors/logger_connector/logger_connector.py:76: Starting from v1.9.0, `tensorboardX` has been removed as a dependency of the `pytorch_lightning` package, due to potential conflicts with other packages in the ML ecosystem. For this reason, `logger=True` will use `CSVLogger` as the default logger, unless the `tensorboard` or `tensorboardX` packages are found. Please `pip install lightning[extra]` or one of them to enable TensorBoard support by default
You are using a CUDA device ('NVIDIA GeForce RTX 4090 D') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [4]
<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/connectors/data_connector.py:425: The 'predict_dataloader' does not have many workers which may be a bottleneck. Consider increasing the value of the `num_workers` argument` to `num_workers=383` in the `DataLoader` to improve performance.
",,,ok,4.010829263500552,3.8876009495390784,False,False
13.253765106201172,0.33181867003440857,4.291502952575684,0.40931811928749084,0.3518627882003784,0.12204143404960632,0.3531877100467682,0.11349499970674515,0.2170020341873169,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B94_ANP/full_r1_s20/boltz_results_7B94_ANP_boltz1/predictions/7B94_ANP_boltz1/confidence_7B94_ANP_boltz1_model_0.json,posebusters_benchmark,0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B94_ANP/full_r1_s20/inputs/7B94_ANP_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7B94_ANP/7B94_ANP_ligand.sdf,31.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]1O,596.0,"A:301,B:295",boltz1,7B94_ANP,2.0,31.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B94_ANP/full_r1_s20,13.117729867524934,10.0,69.0,"A:157:2.64,A:175:2.72,A:120:2.74,A:64:2.79,A:162:2.80,A:161:2.80,A:111:2.82,A:117:2.86,A:159:3.01,A:113:3.09,A:44:3.16,A:110:3.34",31.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B94_ANP/full_r1_s20/boltz_results_7B94_ANP_boltz1/predictions/7B94_ANP_boltz1/7B94_ANP_boltz1_model_0.cif,A:301;B:295,external/PoseBench/data/posebusters_benchmark_set/7B94_ANP/7B94_ANP_protein.pdb,23.66733519317088,0.0,163.074,ok,full_r1_s20,9.442863052596577,False,10.754300235001137,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7B94_ANP/full_r1_s20/run_status.json,,,,ok,3.057327891919622,3.057327891919622,False,False
5.1153883934021,0.3112559914588928,1.9038920402526855,0.45398202538490295,0.4213007092475891,0.2905752658843994,0.2905752658843994,0.0,0.44166502356529236,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BA0_T5H/full_r1_s20/boltz_results_7BA0_T5H_boltz1/predictions/7BA0_T5H_boltz1/confidence_7BA0_T5H_boltz1_model_0.json,posebusters_benchmark,3,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BA0_T5H/full_r1_s20/inputs/7BA0_T5H_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7BA0_T5H/7BA0_T5H_ligand.sdf,55.0,COc1ccc(CC[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)[C@@H](C3CCCCC3)c3cc(OC)c(c(OC)c3)OC[C@H](O)[C@H](O)COc3cccc2c3)cc1OC,128.0,A:128,boltz1,7BA0_T5H,1.0,55.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BA0_T5H/full_r1_s20,11.59213128337068,10.0,63.0,"A:100:2.71,A:74:2.94,A:55:3.23,A:73:3.31,A:77:3.35,A:72:3.38,A:99:3.41,A:71:3.49,A:108:3.55,A:44:3.57,A:64:3.65,A:117:3.73",55.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BA0_T5H/full_r1_s20/boltz_results_7BA0_T5H_boltz1/predictions/7BA0_T5H_boltz1/7BA0_T5H_boltz1_model_0.cif,A:128,external/PoseBench/data/posebusters_benchmark_set/7BA0_T5H/7BA0_T5H_protein.pdb,14.53683522019932,0.0,140.674,ok,full_r1_s20,14.819027256758886,False,13.245423416785806,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BA0_T5H/full_r1_s20/run_status.json,,,,ok,6.524535210196272,5.689321435812886,False,False
4.9589715003967285,0.3288789689540863,3.505009651184082,0.395797997713089,0.393016517162323,0.38189050555229187,0.38189050555229187,0.0,0.3025829493999481,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BCP_GCO/full_r1_s20/boltz_results_7BCP_GCO_boltz1/predictions/7BCP_GCO_boltz1/confidence_7BCP_GCO_boltz1_model_0.json,posebusters_benchmark,7,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BCP_GCO/full_r1_s20/inputs/7BCP_GCO_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7BCP_GCO/7BCP_GCO_ligand.sdf,13.0,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,310.0,A:310,boltz1,7BCP_GCO,1.0,13.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BCP_GCO/full_r1_s20,12.980667363905052,10.0,78.0,"A:187:2.58,A:50:2.59,A:68:2.78,A:12:2.81,A:147:2.86,A:123:2.99,A:126:3.01,A:11:3.22,A:66:3.39,A:214:3.41,A:149:3.47,A:170:3.54",13.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BCP_GCO/full_r1_s20/boltz_results_7BCP_GCO_boltz1/predictions/7BCP_GCO_boltz1/7BCP_GCO_boltz1_model_0.cif,A:310,external/PoseBench/data/posebusters_benchmark_set/7BCP_GCO/7BCP_GCO_protein.pdb,22.753424747578013,0.0,135.76,ok,full_r1_s20,5.568751621063267,False,7.471319295520546,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BCP_GCO/full_r1_s20/run_status.json,,,,ok,3.9929991234659696,3.9929991234659696,False,False
7.686570644378662,0.2872633934020996,4.282593250274658,0.35180020332336426,0.37676912546157837,0.47664475440979004,0.47664475440979004,0.0,0.21889221668243408,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BHX_TO5/full_r1_s20/boltz_results_7BHX_TO5_boltz1/predictions/7BHX_TO5_boltz1/confidence_7BHX_TO5_boltz1_model_0.json,posebusters_benchmark,2,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BHX_TO5/full_r1_s20/inputs/7BHX_TO5_boltz1.yaml,external/PoseBench/data/posebusters_benchmark_set/7BHX_TO5/7BHX_TO5_ligand.sdf,21.0,CN(C)c1nc(=O)n(-c2cccnc2)c2cc(Cl)ccc12,380.0,A:380,boltz1,7BHX_TO5,1.0,21.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BHX_TO5/full_r1_s20,10.740205194547983,10.0,34.0,"A:299:3.41,A:317:3.42,A:259:3.48,A:316:3.65,A:315:3.70,A:301:3.78,A:260:3.84,A:326:4.05,A:123:4.32,A:300:4.37,A:319:4.58,A:261:6.61",21.0,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BHX_TO5/full_r1_s20/boltz_results_7BHX_TO5_boltz1/predictions/7BHX_TO5_boltz1/7BHX_TO5_boltz1_model_0.cif,A:380,external/PoseBench/data/posebusters_benchmark_set/7BHX_TO5/7BHX_TO5_protein.pdb,19.79653823704307,0.0,157.403,ok,full_r1_s20,11.478433020216483,False,21.07545725248307,False,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7BHX_TO5/full_r1_s20/run_status.json,,,,ok,3.417012389012757,3.417012389012757,False,False
