dataset,mol_id,tag,status,metric_status,score_ranked_prediction_cif,score_ranked_model_idx,score_ranked_symmetry_pocket_rmsd,score_ranked_symmetry_method,score_ranked_score_npz,score_ranked_chai_aggregate_score,score_ranked_chai_ptm,score_ranked_chai_iptm,score_ranked_chai_has_inter_chain_clashes,score_ranked_pocket_cutoff_a,score_ranked_pred_ligand_heavy_atoms,score_ranked_native_ligand_heavy_atoms,score_ranked_pocket_matched_ca,score_ranked_pocket_matched_residues_preview,score_ranked_pocket_ca_rmsd_after_fit,score_ranked_symmetry_success_2a,oracle_best_symmetry_pocket_rmsd,oracle_best_symmetry_success_2a,oracle_best_model_idx,n_samples_eval,exception_type,prediction_cif,model_idx,symmetry_pocket_rmsd,symmetry_method,score_npz,chai_aggregate_score,chai_ptm,chai_iptm,chai_has_inter_chain_clashes,pocket_cutoff_a,pred_ligand_heavy_atoms,native_ligand_heavy_atoms,pocket_matched_ca,pocket_matched_residues_preview,pocket_ca_rmsd_after_fit
dockgen,1uf7_1_CDV_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/1uf7_1_CDV_0/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,34.138948126639704,canonical_symmetry_classes:exact=9;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1uf7_1_CDV_0/default_s5_t200/predictions/scores.model_idx_1.npz,0.8889902234077454,0.9397382140159607,0.8763031959533691,False,10.0,11.0,11.0,68.0,"A:196:2.75,A:174:2.76,A:125:2.80,A:171:2.85,A:195:2.94,A:173:2.97,A:45:3.02,A:170:3.18,A:129:3.26,A:144:3.35,A:142:3.49,A:51:3.79",2.878038061752709,False,34.0414316138293,False,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,1uf8_1_ING_2,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/1uf8_1_ING_2/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,1.9188218844892322,canonical_symmetry_classes:exact=12;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1uf8_1_ING_2/default_s5_t200/predictions/scores.model_idx_2.npz,0.8941836357116699,0.9425817131996155,0.8820841312408447,False,10.0,15.0,15.0,73.0,"B:196:2.68,B:174:2.79,B:125:2.80,B:173:2.84,B:171:2.89,B:45:2.89,B:195:2.94,B:170:3.14,B:144:3.27,B:129:3.37,B:142:3.48,B:200:3.56",2.945406214754313,True,1.1538858670749172,True,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,1v2g_1_OCA_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/1v2g_1_OCA_0/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,0.613198245749333,canonical_symmetry_classes:exact=9;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1v2g_1_OCA_0/default_s5_t200/predictions/scores.model_idx_3.npz,0.4818514585494995,0.9631730914115906,0.36152100563049316,False,10.0,10.0,10.0,53.0,"A:42:2.75,A:9:2.89,A:155:2.92,A:71:3.09,A:8:3.35,A:143:3.43,A:108:3.64,A:106:3.68,A:41:3.73,A:154:3.91,A:70:3.97,A:10:3.97",1.1146994409452273,True,0.5697608560911568,True,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,1v97_1_MTE_1,default_s5_t200,exception,not_ok,,,,,,,,,,,,,,,,,,,,,RuntimeError,,,,,,,,,,,,,,,
dockgen,1za2_1_CTP_4,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/1za2_1_CTP_4/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,0.9781333328896074,canonical_symmetry_classes:exact=25;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1za2_1_CTP_4/default_s5_t200/predictions/scores.model_idx_2.npz,0.697098433971405,0.8440306186676025,0.6603653430938721,False,10.0,29.0,29.0,43.0,"D:84:2.49,D:2:2.74,D:10:2.80,D:50:2.80,D:1:2.96,D:81:3.13,D:9:3.15,D:79:3.36,D:7:3.42,D:74:3.57,D:76:3.70,D:48:4.08",0.5463307960453097,True,0.9683390569797081,True,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2cdc_1_XYS_5,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2cdc_1_XYS_5/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,17.60527113727045,canonical_symmetry_classes:exact=10;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2cdc_1_XYS_5/default_s5_t200/predictions/scores.model_idx_2.npz,0.8558789491653442,0.9051904082298279,0.8435510396957397,False,10.0,10.0,10.0,58.0,"C:194:2.65,D:129:2.77,C:193:3.10,D:306:3.31,C:196:3.35,D:310:3.45,D:309:3.63,D:131:4.24,D:128:4.51,C:319:4.64,C:195:4.65,D:130:4.73",20.029896899639553,False,17.130893429848573,False,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2ext_1_TRP_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2ext_1_TRP_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,13.365190832641087,canonical_symmetry_classes:exact=14;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2ext_1_TRP_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.28118208050727844,0.5068199634552002,0.2247726172208786,False,10.0,15.0,15.0,55.0,"A:42:2.52,C:20:2.74,C:23:2.76,A:45:2.79,C:18:2.82,A:40:2.88,C:46:2.88,C:22:3.03,A:16:3.46,C:19:3.52,A:39:3.83,A:44:3.84",7.448069443215854,False,11.458415877189571,False,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2g7c_1_NAG-GAL-GLA_1,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2g7c_1_NAG-GAL-GLA_1/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,11.014718711738535,canonical_symmetry_classes:exact=37;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2g7c_1_NAG-GAL-GLA_1/default_s5_t200/predictions/scores.model_idx_1.npz,0.26889875531196594,0.7304295301437378,0.15351605415344238,False,10.0,37.0,37.0,46.0,"A:170:2.59,A:199:2.65,A:180:2.65,A:197:2.71,A:200:2.82,A:177:3.14,A:179:3.26,A:198:3.27,A:162:3.31,A:182:3.40,A:140:3.43,A:178:3.44",2.3177640998995956,False,10.386522229954263,False,0.0,5.0,,,,,,,,,,,,,,,,
dockgen,2gag_1_FOA_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2gag_1_FOA_0/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,26.271051567433613,canonical_symmetry_classes:exact=7;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2gag_1_FOA_0/default_s5_t200/predictions/scores.model_idx_3.npz,0.2918652296066284,0.8113625645637512,0.16199089586734772,False,10.0,8.0,8.0,27.0,"A:654:2.62,A:646:2.94,A:653:3.27,A:652:3.40,A:850:3.77,A:849:3.83,A:655:4.30,A:847:5.23,A:662:5.53,A:651:5.64,A:643:5.89,A:642:5.98",0.3908584040198313,False,26.271051567433613,False,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2gag_1_NAD_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2gag_1_NAD_0/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,1.0455387958817262,canonical_symmetry_classes:exact=42;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2gag_1_NAD_0/default_s5_t200/predictions/scores.model_idx_4.npz,0.7889142036437988,0.7383782863616943,0.801548182964325,False,10.0,44.0,44.0,134.0,"A:422:2.66,A:157:2.67,A:417:2.70,A:158:2.75,A:165:2.75,A:424:2.78,A:204:2.84,A:159:2.92,A:138:2.96,A:423:3.15,A:134:3.15,A:137:3.23",0.90702606793196,True,0.9949257045438314,True,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,2gah_1_NAD_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2gah_1_NAD_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,1.363953528186551,canonical_symmetry_classes:exact=42;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2gah_1_NAD_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.7762934565544128,0.6922338008880615,0.7973083853721619,False,10.0,44.0,44.0,131.0,"A:155:2.61,A:154:2.67,A:162:2.71,A:418:2.84,A:412:2.85,A:416:2.88,A:156:2.89,A:200:2.97,A:136:3.01,A:132:3.05,A:198:3.16,A:411:3.20",3.5198236762075124,True,1.102998718417436,True,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2gf3_2_FOA_1,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2gf3_2_FOA_1/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,18.497238916442697,canonical_symmetry_classes:exact=7;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2gf3_2_FOA_1/default_s5_t200/predictions/scores.model_idx_1.npz,0.47113603353500366,0.9543392062187195,0.3503352403640747,False,10.0,8.0,8.0,33.0,"B:220:2.75,B:318:3.22,B:218:3.39,B:319:3.56,B:216:3.62,B:320:3.68,B:217:3.92,B:273:4.18,B:322:5.50,B:321:6.15,B:215:6.52,B:317:6.58",0.3417429688965006,False,17.964303529520254,False,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,2him_1_ASN_3,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2him_1_ASN_3/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,19.981039680181876,canonical_symmetry_classes:exact=8;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2him_1_ASN_3/default_s5_t200/predictions/scores.model_idx_3.npz,0.8784011602401733,0.9306492805480957,0.8653391003608704,False,10.0,9.0,9.0,65.0,"D:296:2.57,D:240:2.67,D:295:2.72,D:273:2.76,D:271:3.09,D:162:3.19,D:294:3.36,B:237:3.51,D:272:3.56,D:274:4.03,B:269:4.94,D:293:4.98",7.870557356680707,False,3.741485779732767,False,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,2hk9_1_SKM_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2hk9_1_SKM_0/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,2.2895002331721788,canonical_symmetry_classes:exact=11;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2hk9_1_SKM_0/default_s5_t200/predictions/scores.model_idx_2.npz,0.7149401903152466,0.9438667297363281,0.6577085852622986,False,10.0,12.0,12.0,66.0,"A:18:2.51,A:20:2.65,A:105:2.73,A:215:2.77,A:69:3.00,A:90:3.04,A:241:3.20,A:63:3.26,A:65:3.48,A:238:3.49,A:10:3.82,A:64:4.05",0.4968941218953795,False,2.2735322836249283,False,0.0,5.0,,,,,,,,,,,,,,,,
dockgen,2hs3_1_FGR_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2hs3_1_FGR_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,23.865033197973066,canonical_symmetry_classes:exact=18;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2hs3_1_FGR_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.5256683230400085,0.9282823801040649,0.42501482367515564,False,10.0,20.0,20.0,93.0,"A:478:2.56,A:72:2.58,A:280:2.59,A:69:2.71,A:71:2.72,A:206:2.74,A:278:2.76,A:30:2.78,A:70:2.89,A:91:3.09,A:187:3.15,A:188:3.17",0.768455362243278,False,23.649615106179258,False,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2o5m_1_MNR_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2o5m_1_MNR_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,0.7188077417181851,canonical_symmetry_classes:exact=41;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2o5m_1_MNR_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.9149055480957031,0.959479033946991,0.9037622213363647,False,10.0,43.0,43.0,69.0,"X:92:2.34,X:44:2.65,X:91:2.69,X:96:2.81,X:41:3.17,X:42:3.17,X:67:3.42,X:102:3.44,X:88:3.47,X:98:3.54,X:70:3.68,X:103:3.73",0.2630985256289029,True,0.7188077417181851,True,0.0,5.0,,,,,,,,,,,,,,,,
dockgen,2q37_1_3AL_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2q37_1_3AL_0/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,3.112580292131793,canonical_symmetry_classes:exact=11;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2q37_1_3AL_0/default_s5_t200/predictions/scores.model_idx_2.npz,0.28159981966018677,0.5328435897827148,0.21878886222839355,False,10.0,11.0,11.0,49.0,"A:93:2.87,A:60:2.92,A:91:2.93,A:51:3.01,A:95:3.07,A:52:3.12,A:92:3.14,A:54:3.21,A:126:3.21,A:130:3.72,A:53:3.77,A:94:3.82",3.6851588550482943,False,2.4272541702448733,False,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2q6k_1_ADN_1,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2q6k_1_ADN_1/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,35.234491645525765,canonical_symmetry_classes:exact=19;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2q6k_1_ADN_1/default_s5_t200/predictions/scores.model_idx_1.npz,0.5354007482528687,0.7399658560752869,0.4842594563961029,False,10.0,19.0,19.0,43.0,"A:10:2.65,A:71:2.95,A:127:3.05,A:69:3.32,A:130:3.33,A:44:3.34,A:72:3.34,A:128:3.39,A:129:3.44,A:74:3.49,A:70:3.73,A:11:4.38",0.47810782867233137,False,0.6853473057412662,True,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,2r4e_1_13P_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2r4e_1_13P_0/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,2.12353589538283,canonical_symmetry_classes:exact=8;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2r4e_1_13P_0/default_s5_t200/predictions/scores.model_idx_1.npz,0.39793866872787476,0.9571848511695862,0.2581270933151245,False,10.0,10.0,10.0,66.0,"A:54:2.48,A:254:2.67,A:53:2.70,A:316:2.75,A:331:2.86,A:253:2.86,A:271:3.04,A:269:3.10,A:268:4.06,A:255:4.21,A:256:4.34,A:353:4.52",0.4770818138470769,False,2.12353589538283,False,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2v5e_1_GU4-YYJ_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2v5e_1_GU4-YYJ_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,8.214492545204259,canonical_symmetry_classes:exact=39;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2v5e_1_GU4-YYJ_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.33876293897628784,0.7392460703849792,0.2386421263217926,False,10.0,55.0,55.0,36.0,"A:44:2.66,A:48:2.70,A:47:2.73,A:103:2.74,A:52:2.95,A:40:2.99,A:104:3.33,A:105:3.35,A:51:4.52,A:144:5.19,A:106:5.79,A:43:5.99",0.5183331172713804,False,4.482057734426829,False,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,2v7t_1_SAH_4,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2v7t_1_SAH_4/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,19.17867692299741,canonical_symmetry_classes:exact=25;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2v7t_1_SAH_4/default_s5_t200/predictions/scores.model_idx_2.npz,0.8706918954849243,0.8985595703125,0.863724946975708,False,10.0,26.0,26.0,96.0,"C:261:2.56,B:8:2.62,C:202:2.79,C:262:2.79,C:271:2.87,B:15:2.91,C:269:2.92,B:147:2.96,C:207:2.97,B:42:3.03,B:69:3.10,B:13:3.14",15.423136206345262,False,19.13384068214675,False,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2v7u_1_SAM_2,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2v7u_1_SAM_2/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,24.51337294480202,canonical_symmetry_classes:exact=26;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2v7u_1_SAM_2/default_s5_t200/predictions/scores.model_idx_2.npz,0.8698641657829285,0.9003551602363586,0.8622413873672485,False,10.0,27.0,27.0,94.0,"B:261:2.56,A:8:2.62,B:202:2.69,B:271:2.77,B:269:2.78,A:147:2.79,B:262:2.93,A:69:3.00,B:207:3.03,A:42:3.09,A:15:3.15,A:13:3.20",14.076723661288856,False,24.174190860940307,False,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2v7v_1_5FD_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2v7v_1_5FD_0/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,25.67316806621205,canonical_symmetry_classes:exact=19;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2v7v_1_5FD_0/default_s5_t200/predictions/scores.model_idx_3.npz,0.8473126292228699,0.8858084678649902,0.8376886248588562,False,10.0,19.0,19.0,79.0,"A:8:2.61,B:271:2.77,A:150:2.77,B:269:2.84,B:207:2.90,A:69:3.11,A:42:3.29,B:246:3.34,A:148:3.35,A:149:3.39,A:147:3.41,A:70:3.49",14.413178303349158,False,25.527291025780357,False,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2v7w_1_5FD_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2v7w_1_5FD_0/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,0.3672786816734062,canonical_symmetry_classes:exact=19;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2v7w_1_5FD_0/default_s5_t200/predictions/scores.model_idx_4.npz,0.8531991839408875,0.8886063694953918,0.844347357749939,False,10.0,19.0,19.0,78.0,"C:8:2.61,A:271:2.77,A:269:2.82,C:150:2.87,A:207:3.00,C:69:3.07,C:42:3.16,C:70:3.40,A:246:3.40,C:148:3.46,C:149:3.47,C:147:3.51",0.5276740378065409,True,0.3672786816734062,True,4.0,5.0,,,,,,,,,,,,,,,,
dockgen,2vdf_1_OCT_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2vdf_1_OCT_0/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,4.28695179898722,canonical_symmetry_classes:exact=4;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2vdf_1_OCT_0/default_s5_t200/predictions/scores.model_idx_1.npz,0.22739958763122559,0.7647606134414673,0.09305933117866516,False,10.0,8.0,8.0,30.0,"A:191:3.73,A:174:3.78,A:173:3.89,A:190:3.95,A:189:4.03,A:175:4.14,A:216:4.43,A:144:4.97,A:217:5.23,A:145:5.52,A:192:6.82,A:215:6.85",8.235173186563205,False,3.6851824695627027,False,2.0,5.0,,,,,,,,,,,,,,,,
dockgen,2vfu_1_MTL_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2vfu_1_MTL_0/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,0.82466077435266,canonical_symmetry_classes:exact=6;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2vfu_1_MTL_0/default_s5_t200/predictions/scores.model_idx_4.npz,0.44936394691467285,0.9445837140083313,0.32555899024009705,False,10.0,12.0,12.0,68.0,"A:316:2.61,A:371:2.71,A:102:2.72,A:341:2.77,A:318:2.82,A:339:3.06,A:271:3.27,A:270:3.31,A:246:3.49,A:245:3.59,A:244:3.65,A:284:3.76",0.3711363584254094,True,0.7429734541487603,True,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2wab_1_BGC-BGC-BGC-BGC-BGC_0,default_s5_t200,ok,no_valid_symmetry_rmsd,,,,,,,,,,,,,,,,,,,,5.0,,results/posebench_702_predictions/chai1_gpu/dockgen/2wab_1_BGC-BGC-BGC-BGC-BGC_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,,pred_atom_count_mismatch,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2wab_1_BGC-BGC-BGC-BGC-BGC_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.19263295829296112,0.963164746761322,0.0,False,10.0,0.0,56.0,,,
dockgen,2wao_1_BGC-BGC-BGC-BGC-BGC_0,default_s5_t200,ok,no_valid_symmetry_rmsd,,,,,,,,,,,,,,,,,,,,5.0,,results/posebench_702_predictions/chai1_gpu/dockgen/2wao_1_BGC-BGC-BGC-BGC-BGC_0/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,,pred_atom_count_mismatch,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2wao_1_BGC-BGC-BGC-BGC-BGC_0/default_s5_t200/predictions/scores.model_idx_0.npz,0.19407889246940613,0.9703944325447083,0.0,False,10.0,0.0,56.0,,,
dockgen,2wr8_1_SAH_1,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2wr8_1_SAH_1/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,0.7936665644090861,canonical_symmetry_classes:exact=25;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2wr8_1_SAH_1/default_s5_t200/predictions/scores.model_idx_3.npz,0.8361300230026245,0.9258989095687866,0.813687801361084,False,10.0,26.0,26.0,45.0,"A:227:2.62,A:232:2.77,A:237:2.92,A:184:2.93,A:235:2.96,A:213:3.01,A:236:3.34,A:182:3.47,A:180:3.61,A:238:3.72,A:228:3.74,A:226:3.90",0.4142474484615448,True,0.7668581512973316,True,4.0,5.0,,,,,,,,,,,,,,,,
dockgen,2wwc_1_CHT_2,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2wwc_1_CHT_2/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,23.82472630614271,canonical_symmetry_classes:exact=5;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2wwc_1_CHT_2/default_s5_t200/predictions/scores.model_idx_2.npz,0.2237238883972168,0.6246674656867981,0.12348799407482147,False,10.0,7.0,7.0,30.0,"A:46:3.30,A:97:3.33,A:67:3.34,A:44:3.49,A:79:3.58,A:71:3.69,A:99:4.38,A:47:5.38,A:98:5.40,A:45:5.77,A:48:5.90,A:64:6.52",0.3411883129156528,False,0.9768996908812686,True,3.0,5.0,,,,,,,,,,,,,,,,
dockgen,2x34_2_UQ8_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2x34_2_UQ8_0/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,1.7159278589978635,canonical_symmetry_classes:exact=52;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2x34_2_UQ8_0/default_s5_t200/predictions/scores.model_idx_1.npz,0.7566179037094116,0.9137441515922546,0.7173362970352173,False,10.0,53.0,53.0,143.0,"B:60:2.76,B:18:2.77,B:57:3.18,B:79:3.43,B:54:3.47,B:75:3.53,B:167:3.53,B:165:3.57,B:163:3.58,B:159:3.60,B:28:3.61,B:155:3.67",0.9709828787806914,True,1.5045247040381053,True,0.0,5.0,,,,,,,,,,,,,,,,
dockgen,2xrh_1_NIO_1,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2xrh_1_NIO_1/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,1.072006943770016,canonical_symmetry_classes:exact=8;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2xrh_1_NIO_1/default_s5_t200/predictions/scores.model_idx_3.npz,0.549242377281189,0.8450524806976318,0.47528982162475586,False,10.0,9.0,9.0,57.0,"A:75:2.76,A:34:3.18,A:76:3.32,A:23:3.55,A:30:3.57,A:91:3.70,A:97:3.74,A:79:4.01,A:83:4.13,A:96:4.22,A:33:4.27,A:22:4.74",2.638725931519452,True,0.5512591645332184,True,0.0,5.0,,,,,,,,,,,,,,,,
dockgen,2xta_1_ACO_0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2xta_1_ACO_0/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,5.287646160144907,canonical_symmetry_classes:exact=29;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2xta_1_ACO_0/default_s5_t200/predictions/scores.model_idx_3.npz,0.36511528491973877,0.7941615581512451,0.2578536868095398,False,10.0,33.0,33.0,55.0,"A:690:2.68,A:748:2.81,A:652:2.88,A:747:2.89,A:687:2.93,A:745:3.12,A:636:3.17,A:740:3.21,A:746:3.38,A:743:3.49,A:656:3.58,A:658:3.61",0.7888016823480805,False,5.035345434857781,False,1.0,5.0,,,,,,,,,,,,,,,,
dockgen,2zcz_2_TRP_3,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/dockgen/2zcz_2_TRP_3/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,8.443431420161223,canonical_symmetry_classes:exact=14;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/2zcz_2_TRP_3/default_s5_t200/predictions/scores.model_idx_1.npz,0.6418375968933105,0.745837926864624,0.6158375144004822,False,10.0,15.0,15.0,55.0,"D:42:2.60,F:23:2.69,F:18:2.74,D:40:2.81,F:46:2.88,F:20:2.89,D:45:2.95,F:22:3.01,F:19:3.43,D:16:3.48,D:39:3.70,D:44:3.79",12.004579118695805,False,8.443431420161223,False,1.0,5.0,,,,,,,,,,,,,,,,
