dataset,mol_id,failure_class,gpu,pid,source_tag,target_tag,runner_extra_args,log_path,command,start_time,status,exit_code,elapsed_sec
posebusters_benchmark,7PUV_84Z,cuda_oom,3,779033,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7PUV_84Z.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7PUV_84Z --gpu 3 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779120955.068463,finished,0,90.096
posebusters_benchmark,7Q25_8J9,cuda_oom,4,780274,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7Q25_8J9.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7Q25_8J9 --gpu 4 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779120995.1100857,finished,0,180.191
posebusters_benchmark,7QHL_D5P,cuda_oom,6,780992,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7QHL_D5P.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QHL_D5P --gpu 6 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121005.1220512,finished,0,90.097
posebusters_benchmark,7R6J_2I7,cuda_oom,1,780993,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7R6J_2I7.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7R6J_2I7 --gpu 1 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121005.1232016,finished,0,280.296
posebusters_benchmark,7RSV_7IQ,cuda_oom,2,782348,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7RSV_7IQ.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7RSV_7IQ --gpu 2 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121015.1348526,finished,0,180.189
posebusters_benchmark,7TB0_UD1,cuda_oom,5,782349,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7TB0_UD1.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7TB0_UD1 --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121015.13625,finished,0,290.305
posebusters_benchmark,7TS6_KMI,cuda_oom,3,783919,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7TS6_KMI.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7TS6_KMI --gpu 3 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121045.1667986,finished,0,290.306
posebusters_benchmark,7UJ5_DGL,cuda_oom,7,784857,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7UJ5_DGL.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7UJ5_DGL --gpu 7 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121085.208676,finished,0,180.186
posebusters_benchmark,7VKZ_NOJ,cuda_oom,6,785595,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7VKZ_NOJ.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VKZ_NOJ --gpu 6 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121095.220345,finished,0,180.187
posebusters_benchmark,7VYJ_CA0,cuda_oom,4,787329,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7VYJ_CA0.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7VYJ_CA0 --gpu 4 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121175.3035896,finished,0,180.191
posebusters_benchmark,7WKL_CAQ,cuda_oom,2,788115,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7WKL_CAQ.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WKL_CAQ --gpu 2 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121195.3258257,finished,0,180.193
posebusters_benchmark,7WUX_6OI,cuda_oom,7,789590,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7WUX_6OI.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7WUX_6OI --gpu 7 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121265.3972392,finished,0,190.201
posebusters_benchmark,7XJN_NSD,cuda_oom,6,790234,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7XJN_NSD.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XJN_NSD --gpu 6 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121275.4090934,finished,0,90.098
posebusters_benchmark,7XRL_FWK,cuda_oom,1,790963,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7XRL_FWK.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7XRL_FWK --gpu 1 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121285.4209838,finished,0,300.32
posebusters_benchmark,7ZCC_OGA,cuda_oom,5,791784,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7ZCC_OGA.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ZCC_OGA --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121305.4429514,finished,0,100.108
posebusters_benchmark,7ZDY_6MJ,cuda_oom,3,792628,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7ZDY_6MJ.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ZDY_6MJ --gpu 3 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121335.4751394,finished,0,280.3
posebusters_benchmark,7ZZW_KKW,cuda_oom,4,793416,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_7ZZW_KKW.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ZZW_KKW --gpu 4 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121355.497067,finished,0,120.126
posebusters_benchmark,8AQL_PLG,cuda_oom,6,794132,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_8AQL_PLG.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 8AQL_PLG --gpu 6 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121365.5090945,finished,0,290.313
posebusters_benchmark,8CI0_8EL,cuda_oom,2,794849,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_8CI0_8EL.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 8CI0_8EL --gpu 2 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121375.5212147,finished,0,190.198
posebusters_benchmark,8FV9_80J,cuda_oom,5,795645,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_8FV9_80J.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 8FV9_80J --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121405.5532908,finished,0,60.057
posebusters_benchmark,8G0V_YHT,cuda_oom,7,796621,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_cuda_oom_posebusters_benchmark_8G0V_YHT.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 8G0V_YHT --gpu 7 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121455.6003668,finished,0,180.198
dockgen,6nco_1_KQP_0,input_chemistry_error,5,797336,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_input_chemistry_error_dockgen_6nco_1_KQP_0.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6nco_1_KQP_0 --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121465.6125133,finished,0,70.072
astex_diverse,1OF6_DTY,too_many_tokens,4,797671,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_astex_diverse_1OF6_DTY.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1OF6_DTY --gpu 4 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121475.6245475,finished,0,60.06
posebusters_benchmark,7B2C_TP7,too_many_tokens,5,798662,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7B2C_TP7.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7B2C_TP7 --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121535.6869776,finished,0,60.066
posebusters_benchmark,7CNQ_G8X,too_many_tokens,4,798663,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7CNQ_G8X.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7CNQ_G8X --gpu 4 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121535.6889005,finished,0,180.194
posebusters_benchmark,7D6O_MTE,too_many_tokens,2,800228,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7D6O_MTE.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7D6O_MTE --gpu 2 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121565.7208095,finished,0,50.054
posebusters_benchmark,7FRX_O88,too_many_tokens,1,800979,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7FRX_O88.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7FRX_O88 --gpu 1 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121585.742828,finished,0,70.08
posebusters_benchmark,7M31_TDR,too_many_tokens,5,801707,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7M31_TDR.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7M31_TDR --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121595.7548714,finished,0,50.056
posebusters_benchmark,7OP9_06K,too_many_tokens,3,802526,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7OP9_06K.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7OP9_06K --gpu 3 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121615.7766588,finished,0,120.128
posebusters_benchmark,7QSW_CAP,too_many_tokens,2,802527,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7QSW_CAP.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QSW_CAP --gpu 2 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121615.778035,finished,0,120.127
posebusters_benchmark,7SUC_COM,too_many_tokens,7,803935,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_7SUC_COM.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7SUC_COM --gpu 7 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121635.8003967,finished,0,60.062
posebusters_benchmark,8F4J_PHO,too_many_tokens,5,804262,default_s5_t200,oracle_pocket_crop_s5_t200,--pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,logs/chai_retry_oracle_pocket_crop_s5_t200_too_many_tokens_posebusters_benchmark_8F4J_PHO.log,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 8F4J_PHO --gpu 5 --tag oracle_pocket_crop_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1 --overwrite --pocket-chain-crop --chain-ligand-cutoff 12 --max-total-aa 1280 --ligand-sanitize-fallback,1779121645.8122137,finished,0,70.071
