dataset,mol_id,pdb_id,case_dir_exists,manifest_protein_input,has_manifest_protein_input,protein_pdb,ligand_file,has_protein,has_ligand,has_start_conf,has_ligands_sdf,has_required_case_files,ligand_source,ligand_smiles,ligand_scaffold,ligand_heavy_atoms,ligand_rot_bonds,ligand_tpsa,ligand_mol_wt,ligand_rings,ligand_chiral_centers,ligand_error,protein_chains,protein_aa_length,protein_error,max_train_ligand_tanimoto,train_scaffold_exact_match,train_pdb_id_overlap,public_prediction_runs,public_prediction_rows,any_public_success,best_public_median_rmsd,has_public_prediction,vina_cpu_full_status,vina_cpu_full_output_path,vina_cpu_full_attempted,vina_cpu_full_done,diffdock_l_gpu_status,diffdock_l_gpu_output_path,diffdock_l_gpu_attempted,diffdock_l_gpu_done,boltz1_gpu_status,boltz1_gpu_output_path,boltz1_gpu_attempted,boltz1_gpu_done,chai1_gpu_status,chai1_gpu_output_path,chai1_gpu_attempted,chai1_gpu_done,full_external_done,full_external_all_ok,external_denominator
posebusters_benchmark,7U3J_L6U,7u3j,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7U3J_L6U_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7U3J_L6U/7U3J_L6U_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7U3J_L6U/7U3J_L6U_ligand.sdf,True,True,True,True,True,sdf,CNC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](NC(=O)CNCc1ccc(OC)cc1OC)c1cccs1,O=C(CNCc1ccccc1)NC(C(=O)NCCCc1ccccc1)c1cccs1,38.0,14.0,117.79,538.6700000000002,3.0,2.0,,1,166,,0.3111111111111111,False,False,8,40,False,2.4080747736142505,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7U3J_L6U/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7U3J_L6U/default_s10_t20/predictions/7U3J_L6U/rank1_confidence-1.52.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7U3J_L6U/full_r1_s20/boltz_results_7U3J_L6U_boltz1/predictions/7U3J_L6U_boltz1/7U3J_L6U_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7U3J_L6U/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7U3J_L6U/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7U3J_L6U/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7U3J_L6U/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7U3J_L6U/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UAS_MBU,7uas,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UAS_MBU_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UAS_MBU/7UAS_MBU_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UAS_MBU/7UAS_MBU_ligand.sdf,True,True,True,True,True,sdf,CCn1cc(-c2cc(Cn3ccnc3C)cc3c2CCN([C@H](c2cc(C)ccn2)C2CC2)C3=O)c(C(F)(F)F)n1,O=C1c2cc(Cn3ccnc3)cc(-c3cn[nH]c3)c2CCN1C(c1ccccn1)C1CC1,40.0,7.0,68.84,548.613,6.0,1.0,,2,606,,1.0,True,True,8,40,True,0.3999118327831772,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UAS_MBU/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UAS_MBU/default_s10_t20/predictions/7UAS_MBU/rank1_confidence0.05.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UAS_MBU/full_r1_s20/boltz_results_7UAS_MBU_boltz1/predictions/7UAS_MBU_boltz1/7UAS_MBU_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAS_MBU/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAS_MBU/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAS_MBU/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAS_MBU/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAS_MBU/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UAW_MF6,7uaw,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UAW_MF6_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UAW_MF6/7UAW_MF6_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UAW_MF6/7UAW_MF6_ligand.sdf,True,True,True,True,True,sdf,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]3O[C@@H](O[C@@H]1[C@@H]2O)[C@H](O)[C@@H]3O,O=[PH]1OCC2CCC(O2)OC2CC(CO[PH](=O)O1)OC2n1cnc2cncnc21,35.0,1.0,260.29,541.3030000000002,5.0,10.0,,2,250,,1.0,True,True,8,40,True,1.178634126023164,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UAW_MF6/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UAW_MF6/default_s10_t20/predictions/7UAW_MF6/rank1_confidence-1.02.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UAW_MF6/full_r1_s20/boltz_results_7UAW_MF6_boltz1/predictions/7UAW_MF6_boltz1/7UAW_MF6_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAW_MF6/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAW_MF6/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAW_MF6/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAW_MF6/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UAW_MF6/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UEY_N0R,7uey,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UEY_N0R_holo_aligned_predicted_protein.pdb,False,external/PoseBench/data/posebusters_benchmark_set/7UEY_N0R/7UEY_N0R_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UEY_N0R/7UEY_N0R_ligand.sdf,True,True,True,True,True,sdf,O=C(CO)Nc1ccc(CC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cc1,O=C(Cc1ccccc1)N1CCN(c2cccnn2)CC1,27.0,5.0,98.66,389.8430000000001,3.0,0.0,,1,352,,0.6481481481481481,True,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UEY_N0R/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UEY_N0R/default_s10_t20/predictions/7UEY_N0R/rank1_confidence-1.15.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UEY_N0R/full_r1_s20/boltz_results_7UEY_N0R_boltz1/predictions/7UEY_N0R_boltz1/7UEY_N0R_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UEY_N0R/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UEY_N0R/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UEY_N0R/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UEY_N0R/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UEY_N0R/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UF2_5SP,7uf2,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UF2_5SP_holo_aligned_predicted_protein.pdb,False,external/PoseBench/data/posebusters_benchmark_set/7UF2_5SP/7UF2_5SP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UF2_5SP/7UF2_5SP_ligand.sdf,True,True,True,True,True,sdf,O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O,,14.0,6.0,144.52,230.109,0.0,2.0,,1,209,,1.0,False,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UF2_5SP/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UF2_5SP/default_s10_t20/predictions/7UF2_5SP/rank1_confidence-0.07.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UF2_5SP/full_r1_s20/boltz_results_7UF2_5SP_boltz1/predictions/7UF2_5SP_boltz1/7UF2_5SP_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UF2_5SP/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UF2_5SP/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UF2_5SP/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UF2_5SP/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UF2_5SP/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UJ4_OQ4,7uj4,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UJ4_OQ4_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UJ4_OQ4/7UJ4_OQ4_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UJ4_OQ4/7UJ4_OQ4_ligand.sdf,True,True,True,True,True,sdf,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,c1ccc(Oc2cncnc2N2CC3(CCN(CC4CCCCC4)CC3)C2)cc1,44.0,11.0,107.97,630.8310000000005,5.0,0.0,,2,889,,1.0,True,True,8,38,True,1.833752512918896,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UJ4_OQ4/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UJ4_OQ4/default_s10_t20/predictions/7UJ4_OQ4/rank1_confidence0.13.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UJ4_OQ4/full_r1_s20/boltz_results_7UJ4_OQ4_boltz1/predictions/7UJ4_OQ4_boltz1/7UJ4_OQ4_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJ4_OQ4/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJ4_OQ4/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJ4_OQ4/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJ4_OQ4/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJ4_OQ4/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UJ5_DGL,7uj5,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UJ5_DGL_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UJ5_DGL/7UJ5_DGL_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UJ5_DGL/7UJ5_DGL_ligand.sdf,True,True,True,True,True,sdf,N[C@H](CCC(=O)O)C(=O)O,,10.0,4.0,100.62,147.13000000000002,0.0,1.0,,4,1024,,1.0,False,False,8,38,True,1.0639884571742309,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UJ5_DGL/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UJ5_DGL/default_s10_t20/predictions/7UJ5_DGL/rank1_confidence0.51.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UJ5_DGL/full_r1_s20/boltz_results_7UJ5_DGL_boltz1/predictions/7UJ5_DGL_boltz1/7UJ5_DGL_boltz1_model_0.cif,True,True,exception,,True,False,True,False,PoseBench_702_frozen_manifest
posebusters_benchmark,7UJF_R3V,7ujf,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UJF_R3V_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UJF_R3V/7UJF_R3V_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UJF_R3V/7UJF_R3V_ligand.sdf,True,True,True,True,True,sdf,C[C@H]1CCN(CCOc2ccc([C@@H]3c4ccc(O)cc4CC[C@@H]3c3ccccc3)cc2)C1,c1ccc(C2CCc3ccccc3C2c2ccc(OCCN3CCCC3)cc2)cc1,32.0,6.0,32.7,427.58800000000025,5.0,3.0,,4,938,,1.0,True,True,7,38,True,1.583319212228696,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UJF_R3V/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UJF_R3V/default_s10_t20/predictions/7UJF_R3V/rank1_confidence-0.52.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UJF_R3V/full_r1_s20/boltz_results_7UJF_R3V_boltz1/predictions/7UJF_R3V_boltz1/7UJF_R3V_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJF_R3V/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJF_R3V/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJF_R3V/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJF_R3V/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UJF_R3V/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7ULC_56B,7ulc,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7ULC_56B_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7ULC_56B/7ULC_56B_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7ULC_56B/7ULC_56B_ligand.sdf,True,True,True,True,True,sdf,Nc1nc2c(c(CN[C@H]3C=C[C@H](O)[C@@H]3O)cn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1[nH]cnc2c1c(CNC1C=CCC1)cn2C1CCCO1,33.0,7.0,245.63999999999996,489.3780000000002,4.0,7.0,,2,634,,1.0,True,False,8,40,True,1.2968617264673048,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7ULC_56B/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7ULC_56B/default_s10_t20/predictions/7ULC_56B/rank1_confidence-0.44.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7ULC_56B/full_r1_s20/boltz_results_7ULC_56B_boltz1/predictions/7ULC_56B_boltz1/7ULC_56B_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ULC_56B/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ULC_56B/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ULC_56B/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ULC_56B/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ULC_56B/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UMV_NUU,7umv,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UMV_NUU_holo_aligned_predicted_protein.pdb,False,external/PoseBench/data/posebusters_benchmark_set/7UMV_NUU/7UMV_NUU_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UMV_NUU/7UMV_NUU_ligand.sdf,True,True,True,True,True,sdf,CC(C)(C)C(=O)CSc1ncc2c(n1)-c1cccnc1CC2,c1cnc2c(c1)-c1ncncc1CC2,22.0,3.0,55.74,313.426,3.0,0.0,,1,150,,0.532258064516129,False,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UMV_NUU/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UMV_NUU/default_s10_t20/predictions/7UMV_NUU/rank1_confidence-1.07.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UMV_NUU/full_r1_s20/boltz_results_7UMV_NUU_boltz1/predictions/7UMV_NUU_boltz1/7UMV_NUU_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMV_NUU/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMV_NUU/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMV_NUU/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMV_NUU/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMV_NUU/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UMW_NAD,7umw,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UMW_NAD_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UMW_NAD/7UMW_NAD_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UMW_NAD/7UMW_NAD_ligand.sdf,True,True,True,True,True,sdf,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,44.0,11.0,321.0899999999999,663.4300000000002,5.0,10.0,,2,519,,1.0,True,False,7,34,True,0.2337110001495635,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UMW_NAD/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UMW_NAD/default_s10_t20/predictions/7UMW_NAD/rank1_confidence-0.38.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UMW_NAD/full_r1_s20/boltz_results_7UMW_NAD_boltz1/predictions/7UMW_NAD_boltz1/7UMW_NAD_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMW_NAD/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMW_NAD/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMW_NAD/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMW_NAD/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UMW_NAD/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UP3_NZ0,7up3,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UP3_NZ0_holo_aligned_predicted_protein.pdb,False,external/PoseBench/data/posebusters_benchmark_set/7UP3_NZ0/7UP3_NZ0_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UP3_NZ0/7UP3_NZ0_ligand.sdf,True,True,True,True,True,sdf,NS(=O)(=O)c1nccc(-c2ccc(CO)cc2)c1-c1nn[nH]n1,c1ccc(-c2ccncc2-c2nn[nH]n2)cc1,23.0,4.0,147.74,332.345,3.0,0.0,,2,457,,0.3636363636363636,False,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UP3_NZ0/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UP3_NZ0/default_s10_t20/predictions/7UP3_NZ0/rank1_confidence0.02.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UP3_NZ0/full_r1_s20/boltz_results_7UP3_NZ0_boltz1/predictions/7UP3_NZ0_boltz1/7UP3_NZ0_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UP3_NZ0/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UP3_NZ0/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UP3_NZ0/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UP3_NZ0/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UP3_NZ0/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
posebusters_benchmark,7UQ3_O2U,7uq3,True,external/PoseBench/data/posebusters_benchmark_set/posebusters_benchmark_holo_aligned_predicted_structures/7UQ3_O2U_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/posebusters_benchmark_set/7UQ3_O2U/7UQ3_O2U_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7UQ3_O2U/7UQ3_O2U_ligand.sdf,True,True,True,True,True,sdf,O=C(O)C[C@@H]1CC(=O)N(O)C1=O,O=C1CCC(=O)N1,12.0,2.0,94.91,173.12399999999997,1.0,1.0,,1,228,,0.2333333333333333,False,False,8,40,True,0.2717255340105786,True,ok,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7UQ3_O2U/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7UQ3_O2U/default_s10_t20/predictions/7UQ3_O2U/rank1_confidence0.89.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7UQ3_O2U/full_r1_s20/boltz_results_7UQ3_O2U_boltz1/predictions/7UQ3_O2U_boltz1/7UQ3_O2U_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UQ3_O2U/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UQ3_O2U/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UQ3_O2U/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UQ3_O2U/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7UQ3_O2U/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
