dataset,mol_id,method,model_key,tag,generation_status,status_json,pred_ligand_heavy_atoms,native_ligand_heavy_atoms,mapping_status,mapping_cost,receptor_atoms,pb_file,pb_molecule,pb_position,pb_mol_pred_loaded,pb_mol_true_loaded,pb_mol_cond_loaded,pb_sanitization,pb_inchi_convertible,pb_all_atoms_connected,pb_no_radicals,pb_molecular_formula,pb_molecular_bonds,pb_double_bond_stereochemistry,pb_tetrahedral_chirality,pb_bond_lengths,pb_bond_angles,pb_internal_steric_clash,pb_aromatic_ring_flatness,pb_non-aromatic_ring_non-flatness,pb_double_bond_flatness,pb_internal_energy,pb_protein-ligand_maximum_distance,pb_minimum_distance_to_protein,pb_minimum_distance_to_organic_cofactors,pb_minimum_distance_to_inorganic_cofactors,pb_minimum_distance_to_waters,pb_volume_overlap_with_protein,pb_volume_overlap_with_organic_cofactors,pb_volume_overlap_with_inorganic_cofactors,pb_volume_overlap_with_waters,pb_rmsd_≤_2å,pb_passes_valence_checks,pb_passes_kekulization,pb_no_radicals_before_sanitization,pb_inchi_crystal_valid,pb_inchi_docked_valid,pb_inchi_crystal,pb_inchi_docked,pb_inchi_overall,pb_inchi_version,pb_stereochemistry_preserved,pb_hydrogens,pb_net_charge,pb_protons,pb_stereo_sp3,pb_stereo_sp3_inverted,pb_stereo_type,pb_number_bonds,pb_shortest_bond_relative_length,pb_longest_bond_relative_length,pb_number_short_outlier_bonds,pb_number_long_outlier_bonds,pb_number_angles,pb_most_extreme_relative_angle,pb_number_outlier_angles,pb_number_noncov_pairs,pb_shortest_noncovalent_relative_distance,pb_number_clashes,pb_number_valid_bonds,pb_number_valid_angles,pb_number_valid_noncov_pairs,pb_number_aromatic_rings_checked,pb_number_aromatic_rings_pass,pb_aromatic_ring_maximum_distance_from_plane,pb_number_non-aromatic_rings_checked,pb_number_non-aromatic_rings_pass,pb_non-aromatic_ring_maximum_distance_from_plane,pb_number_double_bonds_checked,pb_number_double_bonds_pass,pb_double_bond_maximum_distance_from_plane,pb_num_h_added,pb_mol_pred_energy,pb_ensemble_avg_energy,pb_energy_ratio,pb_smallest_distance_protein,pb_num_pairwise_clashes_protein,pb_most_extreme_ligand_atom_id_protein,pb_most_extreme_protein_atom_id_protein,pb_most_extreme_ligand_element_protein,pb_most_extreme_protein_element_protein,pb_most_extreme_ligand_vdw_protein,pb_most_extreme_protein_vdw_protein,pb_most_extreme_sum_radii_protein,pb_most_extreme_distance_protein,pb_most_extreme_sum_radii_scaled_protein,pb_most_extreme_relative_distance_protein,pb_most_extreme_clash_protein,pb_smallest_distance_organic_cofactors,pb_not_too_far_away_organic_cofactors,pb_num_pairwise_clashes_organic_cofactors,pb_most_extreme_ligand_atom_id_organic_cofactors,pb_most_extreme_protein_atom_id_organic_cofactors,pb_most_extreme_ligand_element_organic_cofactors,pb_most_extreme_protein_element_organic_cofactors,pb_most_extreme_ligand_vdw_organic_cofactors,pb_most_extreme_protein_vdw_organic_cofactors,pb_most_extreme_sum_radii_organic_cofactors,pb_most_extreme_distance_organic_cofactors,pb_most_extreme_sum_radii_scaled_organic_cofactors,pb_most_extreme_relative_distance_organic_cofactors,pb_most_extreme_clash_organic_cofactors,pb_smallest_distance_inorganic_cofactors,pb_not_too_far_away_inorganic_cofactors,pb_num_pairwise_clashes_inorganic_cofactors,pb_most_extreme_ligand_atom_id_inorganic_cofactors,pb_most_extreme_protein_atom_id_inorganic_cofactors,pb_most_extreme_ligand_element_inorganic_cofactors,pb_most_extreme_protein_element_inorganic_cofactors,pb_most_extreme_ligand_vdw_inorganic_cofactors,pb_most_extreme_protein_vdw_inorganic_cofactors,pb_most_extreme_sum_radii_inorganic_cofactors,pb_most_extreme_distance_inorganic_cofactors,pb_most_extreme_sum_radii_scaled_inorganic_cofactors,pb_most_extreme_relative_distance_inorganic_cofactors,pb_most_extreme_clash_inorganic_cofactors,pb_smallest_distance_waters,pb_not_too_far_away_waters,pb_num_pairwise_clashes_waters,pb_most_extreme_ligand_atom_id_waters,pb_most_extreme_protein_atom_id_waters,pb_most_extreme_ligand_element_waters,pb_most_extreme_protein_element_waters,pb_most_extreme_ligand_vdw_waters,pb_most_extreme_protein_vdw_waters,pb_most_extreme_sum_radii_waters,pb_most_extreme_distance_waters,pb_most_extreme_sum_radii_scaled_waters,pb_most_extreme_relative_distance_waters,pb_most_extreme_clash_waters,pb_volume_overlap_protein,pb_volume_overlap_organic_cofactors,pb_volume_overlap_inorganic_cofactors,pb_volume_overlap_waters,pb_rmsd,pb_kabsch_rmsd,pb_centroid_distance,posebusters_status,mapping_reliable_le5,pb_valid_all_raw,pb_valid_all
astex_diverse,1IG3_VIB,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1IG3_VIB/full_base_c1_s20_n1/run_status.json,18.0,18.0,ok,7.4210224575414845,3887.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1IG3_VIB/predicted_pose.sdf,1IG3_VIB_B_501,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1","InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1",True,True,True,True,True,True,True,True,True,19.0,0.7851067218017367,0.9910868118121635,0.0,0.0,26.0,1.117994516287259,0.0,108.0,0.9079987660749331,0.0,19.0,26.0,108.0,2.0,2.0,0.006665749563036631,0.0,0.0,,0.0,0.0,,17.0,256.1899519707446,62.361589358955996,4.108136989519369,1.0680290913640886,24.0,5.0,1528.0,C,C,1.7,1.7,3.4,1.0680290913640886,3.4,0.314126203342379,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.29035250463821893,,,,48.46517644735583,1.9019402274685147,48.35987085950781,posebusters_attempted,False,False,
astex_diverse,1J3J_CP6,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1J3J_CP6/full_base_c1_s20_n1/run_status.json,17.0,17.0,ok,4.105969171558608,9060.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1J3J_CP6/predicted_pose.sdf,1J3J_CP6_A_609,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C12H13ClN4/c1-2-9-10(11(14)17-12(15)16-9)7-3-5-8(13)6-4-7/h3-6H,2H2,1H3,(H4,14,15,16,17)","InChI=1S/C12H13ClN4/c1-2-9-10(11(14)17-12(15)16-9)7-3-5-8(13)6-4-7/h3-6H,2H2,1H3,(H4,14,15,16,17)",True,True,True,True,True,True,True,True,True,18.0,0.8327685665216279,0.9993342069763355,0.0,0.0,25.0,1.1506076475403195,0.0,93.0,0.8705629504600231,0.0,18.0,25.0,93.0,2.0,2.0,0.010357057943338596,0.0,0.0,,0.0,0.0,,13.0,286.59229905518634,35.70919838130295,8.025727600909793,0.8546961389874173,87.0,7.0,5394.0,C,C,1.7,1.7,3.4,0.8546961389874173,3.4,0.25138121734924035,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.5922157211905368,,,,75.48934913129837,0.5806314022797023,75.36463621400381,posebusters_attempted,True,False,False
astex_diverse,1JD0_AZM,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JD0_AZM/full_base_c1_s20_n1/run_status.json,13.0,13.0,ok,8.072654744258163,4169.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1JD0_AZM/predicted_pose.sdf,1JD0_AZM_B_2401,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)","InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",True,True,True,True,True,True,True,True,True,13.0,0.6419472633623379,0.8812888129209636,3.0,0.0,19.0,1.326851562978486,3.0,46.0,0.7363758187903757,0.0,10.0,16.0,46.0,1.0,1.0,0.003242290155191144,0.0,0.0,,0.0,0.0,,6.0,987.0135452121642,52.80713949995126,18.69091101238451,0.5236178568383631,28.0,2.0,2456.0,C,N,1.7,1.6,3.3,0.5236178568383631,3.3,0.15867207782980702,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.4122479462285287,,,,32.43277961515763,1.084804740126164,32.1725507386803,posebusters_attempted,False,False,
astex_diverse,1JJE_BYS,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JJE_BYS/full_base_c1_s20_n1/run_status.json,25.0,25.0,ok,31.65867939862523,3449.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1JJE_BYS/predicted_pose.sdf,1JJE_BYS_A_250,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C19H18O6/c20-18(21)14(8-12-4-2-1-3-5-12)15(19(22)23)9-13-6-7-16-17(10-13)25-11-24-16/h1-7,10,14-15H,8-9,11H2,(H,20,21)(H,22,23)/t14-,15-/m0/s1","InChI=1S/C19H18O6/c20-18(21)14(8-12-4-2-1-3-5-12)15(19(22)23)9-13-6-7-16-17(10-13)25-11-24-16/h1-7,10,14-15H,8-9,11H2,(H,20,21)(H,22,23)/t14-,15-/m1/s1",False,True,False,True,True,True,True,False,True,27.0,0.7612074102722984,2.429494361433587,0.0,8.0,37.0,1.750289803955626,8.0,236.0,0.3467770720172484,11.0,19.0,29.0,225.0,1.0,1.0,0.009461961776102925,0.0,0.0,,0.0,0.0,,18.0,19687883462138.516,72.12800623621601,272957544364.412,1.152999197744734,15.0,24.0,681.0,C,C,1.7,1.7,3.4,1.152999197744734,3.4,0.3391174111013924,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.17356344381251226,,,,80.70516270229557,2.802667730933561,80.60636069390416,posebusters_attempted,False,False,
astex_diverse,1JLA_TNK,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1JLA_TNK/full_base_c1_s20_n1/run_status.json,27.0,27.0,ok,27.893820131737844,7814.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1JLA_TNK/predicted_pose.sdf,1JLA_TNK_A_999,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C22H24N2O3/c1-16(2)20-19(13-17-9-5-3-6-10-17)24(22(26)23-21(20)25)15-27-14-18-11-7-4-8-12-18/h3-12,16H,13-15H2,1-2H3,(H,23,25,26)","InChI=1S/C22H24N2O3/c1-16(2)20-19(13-17-9-5-3-6-10-17)24(22(26)23-21(20)25)15-27-14-18-11-7-4-8-12-18/h3-12,16H,13-15H2,1-2H3,(H,23,25,26)",True,True,True,True,True,True,True,True,True,29.0,0.6920909620100971,3.5360312010194708,5.0,7.0,39.0,2.0317283426959514,8.0,283.0,0.29108080722057217,14.0,17.0,31.0,269.0,3.0,1.0,0.7285144007186543,0.0,0.0,,0.0,0.0,,24.0,6603243717615.245,65.49190526583709,100825341556.51953,0.44692216324545786,137.0,2.0,2137.0,C,C,1.7,1.7,3.4,0.44692216324545786,3.4,0.1314476950721935,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.665475070555033,,,,44.094538710983755,2.3180219644032483,43.99030789086345,posebusters_attempted,False,False,
astex_diverse,1K3U_IAD,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1K3U_IAD/full_base_c1_s20_n1/run_status.json,21.0,21.0,ok,8.153935184166642,5001.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1K3U_IAD/predicted_pose.sdf,1K3U_IAD_A_801,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C14H14N2O5/c17-12(16-11(14(20)21)6-13(18)19)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6H2,(H,16,17)(H,18,19)(H,20,21)/t11-/m0/s1","InChI=1S/C14H14N2O5/c17-12(16-11(14(20)21)6-13(18)19)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6H2,(H,16,17)(H,18,19)(H,20,21)/t11-/m0/s1",True,True,True,True,True,True,True,True,True,22.0,0.577742062773828,1.004358669035583,1.0,0.0,30.0,1.457109308064527,1.0,158.0,0.8491418146544832,0.0,21.0,29.0,158.0,1.0,1.0,0.004067365732521377,0.0,0.0,,0.0,0.0,,14.0,655.8731990542942,62.700576080612166,10.460401483569443,1.7578490321981577,8.0,6.0,922.0,O,O,1.55,1.55,3.1,1.7578490321981577,3.1,0.5670480749026315,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.11738351254480286,,,,54.20364233490657,1.5389984317619188,53.83251307988349,posebusters_attempted,False,False,
astex_diverse,1KE5_LS1,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KE5_LS1/full_base_c1_s20_n1/run_status.json,23.0,23.0,ok,9.32893301119607,2265.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1KE5_LS1/predicted_pose.sdf,1KE5_LS1_A_299,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C16H15N3O3S/c1-17-23(21,22)12-8-6-11(7-9-12)18-10-14-13-4-2-3-5-15(13)19-16(14)20/h2-10,17-18H,1H3,(H,19,20)/b14-10-","InChI=1S/C16H15N3O3S/c1-17-23(21,22)12-8-6-11(7-9-12)18-10-14-13-4-2-3-5-15(13)19-16(14)20/h2-10,17-18H,1H3,(H,19,20)/b14-10-",True,True,True,True,True,True,True,True,True,25.0,0.45946734345493945,1.0171737006079076,3.0,0.0,36.0,1.9447498446240554,2.0,192.0,0.9616890407900321,0.0,22.0,34.0,192.0,1.0,1.0,0.010612212260663584,0.0,0.0,,0.0,0.0,,15.0,1528.5306690886202,72.05719681065784,21.212741221464476,1.5534490593514807,23.0,5.0,1204.0,C,C,1.7,1.7,3.4,1.5534490593514807,3.4,0.4568967821622002,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.19926650366748166,,,,67.99598032129163,1.105135074892978,67.6634683801287,posebusters_attempted,False,False,
astex_diverse,1KZK_JE2,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1KZK_JE2/full_base_c1_s20_n1/run_status.json,41.0,41.0,ok,20.477963134153107,1516.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1KZK_JE2/predicted_pose.sdf,1KZK_JE2_A_701,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C32H37N3O5S/c1-20-11-8-9-14-23(20)18-33-30(39)28-32(3,4)41-19-35(28)31(40)27(37)25(17-22-12-6-5-7-13-22)34-29(38)24-15-10-16-26(36)21(24)2/h5-16,25,27-28,36-37H,17-19H2,1-4H3,(H,33,39)(H,34,38)/t25-,27-,28+/m0/s1","InChI=1S/C32H37N3O5S/c1-20-11-8-9-14-23(20)18-33-30(39)28-32(3,4)41-19-35(28)31(40)27(37)25(17-22-12-6-5-7-13-22)34-29(38)24-15-10-16-26(36)21(24)2/h5-16,25,27-28,36-37H,17-19H2,1-4H3,(H,33,39)(H,34,38)/t25-,27-,28-/m1/s1",False,True,False,True,True,True,False,False,True,44.0,0.8989043835835644,5.575630268866485,0.0,13.0,63.0,3.047524449777097,13.0,713.0,0.36911121420565046,16.0,31.0,50.0,697.0,3.0,1.0,0.7419716772301959,0.0,0.0,,0.0,0.0,,37.0,270721629254186.38,89.01440048259427,3041323963161.7,1.7724250900954879,14.0,35.0,405.0,C,C,1.7,1.7,3.4,1.7724250900954879,3.4,0.5213014970869082,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.053619580999792575,,,,22.63613098584952,2.7538615406839506,20.686629926991923,posebusters_attempted,False,False,
astex_diverse,1L2S_STC,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L2S_STC/full_base_c1_s20_n1/run_status.json,19.0,19.0,ok,11.082095690006485,5578.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1L2S_STC/predicted_pose.sdf,1L2S_STC_B_2115,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C11H8ClNO4S2/c12-7-1-3-8(4-2-7)13-19(16,17)9-5-6-18-10(9)11(14)15/h1-6,13H,(H,14,15)","InChI=1S/C11H8ClNO4S2/c12-7-1-3-8(4-2-7)13-19(16,17)9-5-6-18-10(9)11(14)15/h1-6,13H,(H,14,15)",True,True,True,True,True,True,True,True,True,20.0,0.5347913051255859,0.9235507804012483,8.0,0.0,29.0,1.8488608575882046,6.0,122.0,0.4903829126171896,2.0,12.0,23.0,120.0,2.0,2.0,0.007076347618165517,0.0,0.0,,0.0,0.0,,8.0,46616.694609263686,56.62211387911238,823.2948474652472,0.9168062063489751,49.0,14.0,2384.0,S,C,1.8,1.7,3.5,0.9255724985110569,3.5,0.2644492852888734,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.439247311827957,,,,92.66503446974173,1.608012158431397,92.5320954234882,posebusters_attempted,False,False,
astex_diverse,1L7F_BCZ,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1L7F_BCZ/full_base_c1_s20_n1/run_status.json,23.0,23.0,ok,11.1252821710253,3067.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1L7F_BCZ/predicted_pose.sdf,1L7F_BCZ_A_801,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C15H28N4O4/c1-4-8(5-2)12(18-7(3)20)11-10(19-15(16)17)6-9(13(11)21)14(22)23/h8-13,21H,4-6H2,1-3H3,(H,18,20)(H,22,23)(H4,16,17,19)/t9-,10+,11+,12-,13+/m0/s1","InChI=1S/C15H28N4O4/c1-4-8(5-2)12(18-7(3)20)11-10(19-15(16)17)6-9(13(11)21)14(22)23/h8-13,21H,4-6H2,1-3H3,(H,18,20)(H,22,23)(H4,16,17,19)/t9-,10+,11-,12-,13-/m0/s1",False,True,False,True,True,True,False,True,True,23.0,0.42642413089436704,2.644118068509937,3.0,5.0,32.0,1.9667044491771477,6.0,198.0,0.4158142408607005,7.0,15.0,26.0,191.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,28.0,924908362635210.9,60.233232581206764,15355449525114.637,1.5212108926772774,19.0,4.0,2916.0,N,O,1.6,1.55,3.1500000000000004,1.5212108926772774,3.1500000000000004,0.4829240929134213,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.19887194485063714,,,,74.17158389387173,1.568827926621935,74.05191758159694,posebusters_attempted,False,False,
astex_diverse,1LPZ_CMB,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LPZ_CMB/full_base_c1_s20_n1/run_status.json,32.0,32.0,ok,14.400206557058535,2249.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1LPZ_CMB/predicted_pose.sdf,1LPZ_CMB_B_301,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C25H22Cl2N4O/c1-15-4-2-7-22-21(15)12-23(25(32)30-13-17-9-19(26)11-20(27)10-17)31(22)14-16-5-3-6-18(8-16)24(28)29/h2-12H,13-14H2,1H3,(H3,28,29)(H,30,32)","InChI=1S/C25H22Cl2N4O/c1-15-4-2-7-22-21(15)12-23(25(32)30-13-17-9-19(26)11-20(27)10-17)31(22)14-16-5-3-6-18(8-16)24(28)29/h2-12H,13-14H2,1H3,(H3,28,29)(H,30,32)",True,True,True,True,True,True,True,True,True,35.0,0.9043570832333173,4.937614762261496,0.0,8.0,50.0,3.2495901792423636,10.0,411.0,0.3962140446831137,11.0,27.0,40.0,400.0,3.0,2.0,0.9638029149201238,0.0,0.0,,0.0,0.0,,22.0,672087263910128.1,90.46707779934964,7429081166971.878,0.8071219982134051,30.0,25.0,658.0,C,C,1.7,1.7,3.4,0.8071219982134051,3.4,0.2373888230039427,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.2041600423953365,,,,34.690795805813174,2.523527886461543,33.90787511239064,posebusters_attempted,False,False,
astex_diverse,1LRH_NLA,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1LRH_NLA/full_base_c1_s20_n1/run_status.json,14.0,14.0,ok,1.9329094641181077,5080.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1LRH_NLA/predicted_pose.sdf,1LRH_NLA_D_8190,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C12H10O2/c13-12(14)8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H,8H2,(H,13,14)","InChI=1S/C12H10O2/c13-12(14)8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H,8H2,(H,13,14)",True,True,True,True,True,True,True,True,True,15.0,0.6654668731636155,1.0008364750821814,2.0,0.0,20.0,1.4748573527015156,1.0,56.0,0.991648225240256,0.0,13.0,19.0,56.0,2.0,2.0,0.0030818777918164395,0.0,0.0,,0.0,0.0,,10.0,404.0951054006078,28.590565631786585,14.13386186915241,1.4984725589746377,17.0,3.0,4956.0,C,C,1.7,1.7,3.4,1.4984725589746377,3.4,0.44072722322783464,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.28672,,,,109.5341407981385,0.5294262873860388,109.46318019609986,posebusters_attempted,True,False,False
astex_diverse,1M2Z_DEX,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1M2Z_DEX/full_base_c1_s20_n1/run_status.json,28.0,28.0,ok,5.762866076181657,4480.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1M2Z_DEX/predicted_pose.sdf,1M2Z_DEX_A_301,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1","InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1",True,True,True,True,True,True,True,True,True,31.0,0.9696980228357217,1.14297369082722,0.0,0.0,53.0,1.0411077946820089,0.0,294.0,1.0090457235173795,0.0,31.0,53.0,294.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,29.0,267.63697369719677,90.80262658938578,2.94745850147557,2.002918458150506,4.0,6.0,2855.0,C,S,1.7,1.8,3.5,2.002918458150506,3.5,0.5722624166144303,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.04726293748130422,,,,37.05680007014329,0.7472486153352841,36.53700847757773,posebusters_attempted,False,True,
astex_diverse,1MEH_MOA,Protenix base full receptor c1/s20/n1,protenix_gpu,full_base_c1_s20_n1,ok,results/posebench_702_predictions/protenix_gpu/astex_diverse/1MEH_MOA/full_base_c1_s20_n1/run_status.json,23.0,23.0,ok,10.868238318342458,2703.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/protenix_gpu/astex_diverse/1MEH_MOA/predicted_pose.sdf,1MEH_MOA_A_600,0.0,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C17H20O6/c1-9(5-7-13(18)19)4-6-11-15(20)14-12(8-23-17(14)21)10(2)16(11)22-3/h4,20H,5-8H2,1-3H3,(H,18,19)/b9-4+","InChI=1S/C17H20O6/c1-9(5-7-13(18)19)4-6-11-15(20)14-12(8-23-17(14)21)10(2)16(11)22-3/h4,20H,5-8H2,1-3H3,(H,18,19)/b9-4-",False,True,False,True,True,True,True,True,True,24.0,0.726205488460285,6.828876951685305,1.0,4.0,34.0,4.207480198958791,7.0,195.0,0.35864981387710604,4.0,19.0,27.0,191.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,20.0,519845915255.7359,66.41542475838018,7827186487.881983,1.7014190812377767,11.0,7.0,461.0,C,O,1.7,1.55,3.25,1.7014190812377767,3.25,0.5235135634577774,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.17984344422700588,,,,82.54845126179981,2.5261521832456686,82.37500943375869,posebusters_attempted,False,False,
